"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G2";3991;1;1,0300006544684;1,24264443740639
"s90";2863;1;1,22028657124525;1,91414033147287
"G1";1800;1;1,11921526953123;1,33634924925058
