"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1013;"151-1";1;100;559;1418;"P";71;FALSE;1;"FGz"
"2";43762;"145-2";1;100;538;1380;"P";78;FALSE;1;"FGz"
"3";32868;"155-1";1;100;619;1723;"P";56;FALSE;1;"FGz"
"4";50233;"145-2";1;100;608;1680;"P";66;FALSE;1;"FGz"
"5";50242;"145-2";1;100;608;1680;"P";67;FALSE;1;"FGz"
"6";52491;"155-1";1;100;684;1723;"P";65;FALSE;1;"FGz"
"7";52495;"155-1";1;100;684;1723;"P";65;FALSE;1;"FGz"
"8";52606;"155-1";1;100;719;1723;"P";63;FALSE;1;"FGz"
"9";42149;"151-1";1;100;559;1618;"P";72;FALSE;1;"FGz"
"10";42153;"151-1";1;100;559;1618;"P";72;TRUE;1;"FGz"
"11";42156;"151-1";1;100;559;1418;"P";70;FALSE;1;"FGz"
"12";48806;"189-2";1;100;569;1386;"P";68;TRUE;1;"FGz"
"13";52600;"155-1";1;90;719;1723;"P";63;FALSE;1;"FGz"
"14";52632;"155-1";1;100;684;1723;"P";65;FALSE;1;"FGz"
"15";52675;"155-1";1;100;664;1923;"G";65;FALSE;1;"Gz"
"16";52679;"155-1";1;100;719;1923;"G";68;TRUE;1;"GzG"
"17";53007;"298-1";1;80;214;368;"P";25;FALSE;0;"NGz"
"18";53207;"298-1";1;80;414;868;"P";50;FALSE;0;"NGz"
"19";53208;"298-1";1;80;414;868;"P";50;FALSE;0;"NGz"
"20";53210;"155-1";1;80;579;2623;"G";65;FALSE;1;"GzG"
"21";53211;"155-1";1;80;599;2623;"G";65;TRUE;1;"GzG"
"22";60612;"185-2";1;100;499;2605;"P";59;FALSE;1;"NGz"
"23";60750;"185-2";1;90;319;1705;"P";64;FALSE;1;"NGz"
"24";60758;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz"
"25";60759;"155-1";1;100;539;923;"P";99;FALSE;1;"Gz"
"26";60760;"155-1";1;90;539;2773;"P";68;FALSE;1;"NGz"
"27";60761;"155-1";1;100;539;923;"P";99;FALSE;1;"Gz"
"28";60762;"155-1";1;90;539;2663;"P";68;FALSE;1;"NGz"
"29";60763;"155-1";1;100;539;923;"P";100;FALSE;1;"Gz"
"30";60772;"155-1";1;90;439;1723;"P";65;FALSE;1;"FGz"
"31";61014;"155-1";1;90;499;2323;"P";65;FALSE;1;"FGz"
"32";61015;"155-1";1;90;499;873;"P";66;FALSE;1;"FGz"
"33";61018;"155-1";1;90;499;2323;"P";65;FALSE;1;"FGz"
"34";61019;"155-1";1;90;499;873;"P";66;FALSE;1;"FGz"
"35";62037;"185-2";1;100;419;605;"P";80;TRUE;1;"NGz"
"36";62061;"185-2";2;90;638;4070;"G";60;TRUE;1;"NGz"
"37";62241;"185-2";1;90;449;1684;"P";64;TRUE;1;"NGz"
"38";62242;"185-2";1;90;449;1684;"P";64;TRUE;1;"NGz"
"39";62963;"185-2";1;100;539;2735;"P";56;TRUE;1;"NGz"
"40";83859;"ER 20D-2";1;90;559;863;"P";90;FALSE;0;"NGz"
"41";83880;"ER 20D-2";1;90;559;1970;"P";78;FALSE;0;"Gz"
"42";95378;"232-1";1;100;491;812;"P";75;FALSE;0;"NGz"
