"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";62;"155-1";1;100;519;1423;"P";54;FALSE;1;"FGz"
"2";66;"155-1";1;90;519;1723;"P";53;FALSE;1;"FGz"
"3";47512;"145-2";1;100;598;1379;"P";70;TRUE;1;"NGz"
"4";51775;"155-1";1;100;594;1573;"P";70;TRUE;1;"FGz"
"5";51779;"155-1";1;100;529;1573;"P";70;FALSE;1;"FGz"
"6";60307;"151-1";1;100;459;1718;"P";66;FALSE;1;"FGz"
"7";60700;"185-2";1;90;499;1945;"P";54;FALSE;1;"FGz"
"8";62246;"261-1";3;80;451;883;"P";86;FALSE;0;"NGz"
"9";41356;"180-1";1;100;646;1684;"P";70;FALSE;1;"FGz"
"10";46327;"139-1";1;100;616;786;"P";70;FALSE;1;"NGz"
"11";47303;"155-1";1;100;619;823;"P";70;FALSE;1;"FGz"
"12";49386;"180-1";1;100;616;1534;"P";70;FALSE;1;"NGz"
"13";49390;"180-1";1;90;616;2384;"P";70;FALSE;1;"NGz"
"14";49391;"185-2";1;90;499;1085;"P";56;TRUE;1;"NGz"
"15";51360;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"16";51372;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"17";51374;"155-1";1;100;599;1723;"P";68;FALSE;1;"Gz"
"18";51378;"155-1";1;100;569;1723;"P";68;FALSE;1;"Gz"
"19";51382;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"20";51519;"155-1";1;100;509;1723;"P";65;FALSE;1;"FGz"
"21";51525;"155-1";1;100;594;1723;"P";65;FALSE;1;"FGz"
"22";60005;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"23";60621;"155-1";1;100;499;823;"P";100;FALSE;1;"FGz"
"24";91278;"152-2";1;90;629;2887;"P";55;TRUE;1;"NGz"
"25";60449;"151-1";1;90;599;1318;"P";63;FALSE;1;"FGz"
"26";60476;"151-1";2;90;369;2025;"P";54;FALSE;1;"NGz"
"27";44373;"MY-1";1;100;468;808;"P";70;FALSE;0;"NGz"
"28";45301;"180-1";1;90;496;1484;"P";62;FALSE;1;"FGz"
"29";45311;"180-1";1;90;496;1584;"P";62;FALSE;1;"FGz"
"30";45315;"180-1";1;90;496;1584;"P";62;FALSE;1;"FGz"
"31";45321;"180-1";1;90;496;1384;"P";62;FALSE;1;"FGz"
"32";45393;"185-2";1;90;419;2065;"P";74;TRUE;1;"NGz"
"33";47304;"180-1";1;100;496;884;"P";70;FALSE;1;"FGz"
"34";47313;"180-1";1;100;621;1084;"P";72;FALSE;1;"FGz"
"35";47314;"180-1";1;100;551;1184;"P";66;FALSE;1;"FGz"
"36";47316;"180-1";1;100;621;1284;"P";66;FALSE;1;"FGz"
"37";47334;"180-1";1;90;626;2384;"P";52;FALSE;1;"NGz"
"38";47338;"180-1";1;100;566;884;"P";70;FALSE;1;"FGz"
"39";47339;"155-1";1;90;419;1883;"P";58;FALSE;1;"FGz"
"40";49384;"371-1";1;100;616;1184;"P";66;FALSE;1;"NGz"
"41";51521;"155-1";1;100;509;1723;"P";65;FALSE;1;"Gz"
"42";51529;"155-1";1;100;594;1723;"P";65;FALSE;1;"Gz"
"43";52520;"155-1";1;100;509;1263;"P";57;TRUE;1;"FGz"
"44";52523;"155-1";1;100;519;1523;"P";52;FALSE;1;"FGz"
"45";52524;"155-1";1;100;509;1263;"P";57;TRUE;1;"FGz"
"46";52525;"155-1";1;100;519;1523;"P";52;FALSE;1;"FGz"
"47";52536;"155-1";1;100;529;1723;"P";66;TRUE;1;"NGz"
"48";52578;"155-1";1;100;594;1523;"P";68;TRUE;1;"NGz"
"49";54893;"155-1";1;100;619;1623;"P";70;FALSE;1;"NGz"
"50";54894;"155-1";1;100;509;1663;"P";68;FALSE;1;"NGz"
"51";54976;"180-1";1;100;526;1584;"P";67;FALSE;1;"NGz"
"52";54978;"155-1";1;100;449;1723;"P";67;FALSE;1;"NGz"
"53";54979;"261-1";1;100;526;940;"P";67;FALSE;0;"NGz"
"54";54981;"155-1";1;100;529;1723;"P";67;FALSE;1;"NGz"
"55";60701;"155-1";1;100;499;723;"P";72;FALSE;1;"FGz"
"56";61617;"140-1";1;100;376;683;"P";80;FALSE;1;"FGz"
"57";62249;"185-2";1;90;419;2220;"G";56;TRUE;1;"NGz"
"58";74841;"261-1";1;100;496;780;"P";100;FALSE;0;"NGz"
"59";74842;"155-1";1;100;499;823;"P";100;FALSE;1;"NGz"
"60";91035;"264-1";1;100;603;1376;"P";100;FALSE;0;"FGz"
"61";91043;"285-2";1;100;369;1230;"P";65;FALSE;0;"FGz"
"62";91356;"185-2";1;140;539;2083;"P";80;TRUE;1;"FGz"
"63";91880;"704-1";1;90;52;180;"P";85;FALSE;0;"NGz"
"64";94654;"704-1";1;100;52;180;"P";68;FALSE;0;"NGz"
"65";95126;"263-1";1;90;373;1726;"P";60;FALSE;0;"NGz"
