"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";40200;"189-2";1;100;594;1486;"P";70;TRUE;1;"FGz"
"2";40424;"4370-1";1;100;619;1490;"P";75;TRUE;1;"FGz"
"3";41666;"185-2";1;100;619;1465;"P";75;TRUE;1;"FGz"
"4";43248;"145-2";1;100;558;1380;"P";75;FALSE;1;"FGz"
"5";43711;"185-2";1;100;619;1685;"P";75;TRUE;1;"FGz"
"6";47028;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"FGz"
"7";47068;"155-1";1;100;699;1123;"P";72;FALSE;1;"FGz"
"8";50108;"152-3";1;120;719;1687;"P";79;TRUE;1;"FGz"
"9";50244;"151-1";1;100;595;1713;"P";78;FALSE;1;"FGz"
"10";50282;"151-1";1;120;619;1518;"P";78;TRUE;1;"FGz"
"11";51349;"185-2";1;100;719;1685;"P";68;TRUE;1;"FGz"
"12";60093;"155-1";1;100;694;973;"P";81;FALSE;1;"FGz"
"13";60700;"185-2";1;90;499;1945;"P";54;FALSE;1;"FGz"
"14";69159;"182-2";1;120;719;1676;"P";78;TRUE;1;"FGz"
"15";69168;"182-2";1;120;709;1616;"P";78;TRUE;1;"FGz"
"16";69169;"182-2";1;120;720;1676;"P";78;TRUE;1;"FGz"
"17";69279;"182-2";1;120;720;1676;"P";78;TRUE;1;"FGz"
"18";91264;"Re 482-2";1;100;699;1684;"P";70;TRUE;1;"FGz"
"19";91283;"Re 482-2";1;100;389;1884;"P";60;TRUE;1;"GzG"
"20";91284;"Re 482-2";1;100;719;1084;"P";90;TRUE;1;"NGz"
"21";43227;"185-2";1;120;569;1610;"P";87;TRUE;1;"FGz"
"22";43086;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"23";52848;"155-1";1;100;719;1723;"P";67;TRUE;1;"FGz"
"24";52859;"155-1";1;100;719;1723;"P";67;FALSE;1;"GzG"
"25";52899;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"26";55773;"294-3";1;80;684;680;"P";50;FALSE;0;"NGz"
"27";60717;"185-2";1;100;639;1085;"P";65;FALSE;1;"FGz"
"28";61800;"155-1";1;100;319;1883;"P";55;FALSE;1;"NGz"
"29";61801;"155-1";1;100;319;673;"P";40;FALSE;1;"NGz"
"30";95243;"185CL1-1";1;100;669;1034;"P";70;TRUE;1;"FGz"
