"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";56;"152-3";1;100;519;1387;"P";71;FALSE;1;"FGz"
"2";62;"155-1";1;100;519;1423;"P";54;FALSE;1;"FGz"
"3";64;"155-1";1;100;509;1423;"P";54;FALSE;1;"FGz"
"4";69;"155-1";1;100;614;1273;"P";78;FALSE;1;"FGz"
"5";1013;"151-1";1;100;559;1418;"P";71;FALSE;1;"FGz"
"6";60005;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"7";42149;"151-1";2;100;559;1618;"P";72;FALSE;1;"FGz"
"8";42153;"151-1";2;100;559;1618;"P";72;FALSE;1;"FGz"
"9";42156;"151-1";1;100;559;1418;"P";70;FALSE;1;"FGz"
"10";48806;"189-2";1;100;569;1386;"P";67;FALSE;1;"FGz"
"11";51701;"185-2";1;100;619;1485;"P";63;FALSE;1;"FGz"
"12";51711;"185-2";2;100;619;1485;"P";63;FALSE;1;"FGz"
"13";51713;"151-1";3;100;619;1685;"P";63;FALSE;1;"FGz"
"14";51717;"151-1";2;100;619;1485;"P";63;FALSE;1;"FGz"
"15";51719;"185-2";2;100;619;1485;"P";63;FALSE;1;"FGz"
"16";51768;"185-2";1;100;619;1685;"P";67;FALSE;1;"FGz"
"17";51772;"185-2";1;100;614;1685;"P";67;FALSE;1;"FGz"
"18";51782;"185-2";1;100;619;1685;"P";67;FALSE;1;"FGz"
"19";51786;"185-2";1;100;614;1685;"P";67;FALSE;1;"FGz"
"20";43232;"152-3";1;100;519;1387;"P";71;FALSE;1;"FGz"
"21";50246;"152-3";2;100;579;1687;"P";71;FALSE;1;"FGz"
"22";50247;"152-3";1;100;579;1687;"P";71;FALSE;1;"FGz"
"23";51647;"185-2";2;100;619;1485;"P";68;FALSE;1;"FGz"
"24";51651;"151-1";2;100;619;1485;"P";68;FALSE;1;"FGz"
"25";51653;"151-1";2;100;619;1463;"P";68;FALSE;1;"FGz"
"26";51659;"185-2";2;100;619;1485;"P";68;FALSE;1;"FGz"
"27";51732;"155-1";1;100;509;1483;"P";68;FALSE;1;"FGz"
"28";51736;"155-1";1;100;589;1483;"P";67;FALSE;1;"FGz"
"29";51744;"155-1";1;100;509;1483;"P";69;FALSE;1;"FGz"
"30";51750;"155-1";1;100;594;1483;"P";68;FALSE;1;"FGz"
"31";60449;"151-1";1;90;599;1318;"P";63;FALSE;1;"FGz"
"32";60476;"151-1";2;90;369;2025;"P";54;FALSE;1;"NGz"
"33";60920;"151-1";1;100;419;718;"P";83;FALSE;1;"NGz"
"34";60921;"151-1";3;90;419;1923;"P";58;FALSE;1;"NGz"
"35";79410;"4370-1";1;100;469;790;"P";70;FALSE;1;"NGz"
"36";83767;"Re 482-2";1;100;399;734;"P";68;TRUE;1;"NGz"
"37";95255;"185-2";1;100;479;885;"P";76;TRUE;1;"FGz"
"38";95493;"185-2";1;90;519;1835;"G";64;TRUE;1;"NGz"
"39";51645;"151-1";2;100;555;1485;"P";68;FALSE;1;"FGz"
"40";52541;"155-1";1;100;519;1423;"P";54;FALSE;1;"FGz"
"41";52543;"155-1";1;100;519;1423;"P";54;FALSE;1;"FGz"
"42";52546;"155-1";1;100;469;1423;"P";54;FALSE;1;"FGz"
"43";52548;"155-1";1;100;509;1423;"P";54;FALSE;1;"FGz"
"44";60502;"155-1";1;100;614;1273;"P";78;FALSE;1;"FGz"
"45";61094;"155-1";2;90;499;2743;"P";64;TRUE;1;"NGz"
"46";61095;"155-1";1;100;499;923;"P";65;FALSE;1;"NGz"
"47";91043;"285-2";1;100;369;1230;"P";65;FALSE;0;"FGz"
"48";94126;"346-1";1;60;410;458;"P";65;FALSE;0;"NGz"
"49";99661;"156-1";1;90;539;2370;"G";65;FALSE;1;"FGz"
