"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";40671;"185-2";1;100;649;1685;"P";75;FALSE;1;"FGz"
"2";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"3";47773;"151-1";2;90;589;3736;"P";56;FALSE;1;"FGz"
"4";47777;"151-1";2;80;589;3736;"P";56;FALSE;1;"FGz"
"5";47923;"185-2";2;90;563;3685;"P";55;FALSE;1;"FGz"
"6";47925;"185-2";2;90;563;3685;"P";55;FALSE;1;"FGz"
"7";47929;"185-2";2;90;563;3685;"P";54;FALSE;1;"FGz"
"8";48906;"185-2";1;100;369;1420;"P";67;FALSE;1;"FGz"
"9";50131;"152-3";1;100;719;1622;"P";78;FALSE;1;"FGz"
"10";50140;"151-1";1;120;699;1593;"P";78;TRUE;1;"FGz"
"11";50143;"151-1";1;100;699;1653;"P";78;TRUE;1;"FGz"
"12";51035;"185-2";1;100;519;1685;"P";62;FALSE;1;"FGz"
"13";51181;"155-1";1;100;619;1633;"P";62;FALSE;1;"FGz"
"14";51899;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"15";52290;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"16";79406;"185-2";1;90;469;1970;"P";56;TRUE;1;"NGz"
"17";79426;"264-1";1;80;563;2125;"P";54;FALSE;0;"NGz"
"18";91120;"185-2";1;120;569;1085;"P";60;TRUE;1;"NGz"
"19";91122;"185-2";1;100;469;885;"G";60;TRUE;1;"NGz"
"20";42149;"151-1";2;100;559;1618;"P";72;FALSE;1;"FGz"
"21";42153;"151-1";2;100;559;1618;"P";72;FALSE;1;"FGz"
"22";42156;"151-1";1;100;559;1418;"P";70;FALSE;1;"FGz"
"23";48806;"189-2";1;100;569;1386;"P";67;FALSE;1;"FGz"
"24";51701;"151-1";2;100;619;1485;"P";63;FALSE;1;"FGz"
"25";51711;"151-1";2;100;619;1485;"P";63;FALSE;1;"FGz"
"26";51713;"155-1";3;100;619;1685;"P";63;FALSE;1;"FGz"
"27";51717;"151-1";2;100;619;1485;"P";63;FALSE;1;"FGz"
"28";51719;"151-1";2;100;619;1485;"P";63;FALSE;1;"FGz"
"29";51768;"151-1";2;100;619;1685;"P";67;FALSE;1;"FGz"
"30";51772;"151-1";2;100;614;1685;"P";67;FALSE;1;"FGz"
"31";51782;"185-2";2;100;619;1685;"P";67;FALSE;1;"FGz"
"32";51786;"185-2";2;100;614;1685;"P";67;FALSE;1;"FGz"
"33";43232;"152-3";1;100;519;1387;"P";71;FALSE;1;"FGz"
"34";50246;"151-1";2;100;579;1687;"P";71;FALSE;1;"FGz"
"35";50247;"152-3";1;100;579;1687;"P";71;FALSE;1;"FGz"
"36";50940;"155-1";1;100;619;857;"P";70;TRUE;1;"NGz"
"37";51647;"151-1";2;100;619;1485;"P";68;TRUE;1;"FGz"
"38";51651;"185-2";2;100;619;1485;"P";68;FALSE;1;"FGz"
"39";51653;"155-1";2;100;619;1463;"P";68;FALSE;1;"FGz"
"40";51659;"151-1";2;100;619;1485;"P";68;FALSE;1;"FGz"
"41";51732;"155-1";2;100;509;1483;"P";68;FALSE;1;"FGz"
"42";51736;"155-1";2;100;589;1483;"P";68;FALSE;1;"FGz"
"43";51744;"151-1";2;100;509;1483;"P";69;TRUE;1;"FGz"
"44";51750;"151-1";2;100;594;1483;"P";68;FALSE;1;"FGz"
"45";52591;"155-1";2;100;549;1463;"P";64;FALSE;1;"FGz"
"46";52597;"151-1";2;100;549;1463;"P";64;FALSE;1;"FGz"
"47";52599;"151-1";2;100;549;1463;"P";64;FALSE;1;"FGz"
"48";52720;"155-1";1;100;519;1323;"P";64;FALSE;1;"FGz"
"49";52726;"155-1";2;100;519;1323;"P";64;FALSE;1;"FGz"
"50";56801;"294-3";1;80;414;1180;"P";39;FALSE;0;"NGz"
"51";56804;"294-3";1;80;414;780;"P";40;FALSE;0;"NGz"
"52";56823;"185-2";1;100;719;2685;"G";59;FALSE;1;"GzG"
"53";56826;"185-2";1;100;719;2275;"G";59;FALSE;1;"GzG"
"54";56827;"185-2";1;100;689;2275;"G";59;FALSE;1;"GzG"
"55";56828;"185-2";1;100;719;2085;"G";59;FALSE;1;"GzG"
"56";56830;"185-2";1;90;699;2275;"G";59;FALSE;1;"GzG"
"57";60449;"151-1";1;90;599;1318;"P";63;FALSE;1;"FGz"
"58";60476;"185-2";1;90;369;2025;"P";54;FALSE;1;"NGz"
"59";60920;"151-1";1;100;419;718;"P";67;FALSE;1;"NGz"
"60";60921;"151-1";3;90;419;1923;"P";58;FALSE;1;"NGz"
"61";79410;"4370-1";1;100;469;790;"P";70;FALSE;1;"NGz"
"62";95095;"ER 20D-2";1;90;599;1580;"P";78;FALSE;0;"FGz"
"63";95097;"ER 20D-2";1;100;599;1280;"P";78;FALSE;0;"FGz"
"64";95255;"185-2";1;100;479;885;"P";76;FALSE;1;"FGz"
"65";95493;"185-2";1;90;519;1835;"G";64;TRUE;1;"NGz"
"66";99647;"143-6";2;100;606;977;"P";75;FALSE;1;"NGz"
