"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";46717;"151-1";1;100;429;1468;"P";64;FALSE;1;"FGz"
"2";47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz"
"3";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"4";47782;"151-1";1;100;619;1318;"P";76;FALSE;1;"FGz"
"5";47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz"
"6";47928;"185-2";1;100;544;1085;"P";72;FALSE;1;"FGz"
"7";47959;"155-1";1;100;419;1638;"P";75;FALSE;1;"FGz"
"8";48700;"140-1";2;100;618;1366;"P";76;FALSE;1;"FGz"
"9";49057;"140-1";2;100;719;1723;"P";66;FALSE;1;"FGz"
"10";51035;"140-1";2;100;519;1685;"P";62;FALSE;1;"FGz"
"11";51181;"155-1";2;100;619;1633;"P";62;FALSE;1;"FGz"
"12";51183;"185-2";2;100;619;1685;"P";62;FALSE;1;"FGz"
"13";51373;"185-2";1;100;719;1685;"P";65;FALSE;1;"FGz"
"14";51524;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"15";51654;"185-2";1;100;719;1575;"P";70;FALSE;1;"FGz"
"16";51668;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"17";51674;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"18";54299;"155-1";1;90;619;1203;"P";54;FALSE;1;"NGz"
"19";55676;"294-3";1;80;314;880;"P";40;FALSE;0;"NGz"
"20";55677;"294-3";1;80;514;1480;"P";51;FALSE;0;"NGz"
"21";60044;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"22";60046;"185-2";1;100;719;1385;"P";62;FALSE;1;"FGz"
"23";60047;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"24";60059;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"25";60062;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"26";60266;"140-1";1;100;516;783;"P";68;FALSE;1;"NGz"
"27";60406;"145-2";1;100;418;1180;"P";87;FALSE;1;"FGz"
"28";60436;"140-1";1;100;496;883;"P";80;FALSE;1;"FGz"
"29";60787;"151-1";1;90;319;1638;"P";55;FALSE;1;"FGz"
"30";62820;"185-2";1;100;369;785;"P";70;TRUE;1;"NGz"
"31";63010;"155-1";1;100;469;1623;"P";79;TRUE;1;"FGz"
"32";91959;"G1206-3";1;100;175;187;"P";75;FALSE;0;"NGz"
"33";91961;"G1206-3";1;100;175;437;"P";75;FALSE;0;"NGz"
"34";91964;"G1206-3";1;100;175;437;"P";75;FALSE;0;"NGz"
"35";91966;"G1206-3";1;100;175;1087;"P";75;FALSE;0;"NGz"
"36";92323;"213-1";1;90;92;203;"P";85;FALSE;0;"NGz"
"37";51185;"155-1";1;100;619;1438;"P";62;FALSE;1;"FGz"
"38";92185;"705-1";1;80;95;316;"P";85;FALSE;0;"NGz"
"39";92186;"705-1";1;80;95;316;"P";85;FALSE;0;"NGz"
