"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";57;"185-2";1;100;279;1685;"P";70;TRUE;1;"NGz"
"2";1012;"182-2";1;120;720;1616;"P";78;TRUE;1;"FGz"
"3";40565;"189-2";1;100;579;1676;"P";78;TRUE;1;"FGz"
"4";41126;"185-2";1;100;649;1685;"P";78;FALSE;1;"FGz"
"5";41127;"185-2";1;100;649;1685;"P";77;FALSE;1;"FGz"
"6";41133;"189-2";1;100;659;1721;"G";80;FALSE;1;"GzG"
"7";41134;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"8";41144;"185-2";1;100;649;1685;"P";68;TRUE;1;"FGz"
"9";41714;"189-2";1;100;619;1686;"P";78;FALSE;1;"FGz"
"10";41903;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"11";41930;"185-2";1;100;639;1685;"P";78;FALSE;1;"FGz"
"12";41945;"185-2";1;100;599;1685;"P";77;FALSE;1;"FGz"
"13";41952;"185-2";1;100;599;1485;"P";77;FALSE;1;"FGz"
"14";41965;"185-2";1;100;619;1685;"P";75;FALSE;1;"FGz"
"15";42903;"185-2";1;100;669;1675;"P";78;FALSE;1;"FGz"
"16";42931;"185-2";1;100;639;1675;"P";78;FALSE;1;"FGz"
"17";42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz"
"18";42948;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG"
"19";42949;"182-2";1;100;669;1836;"G";75;TRUE;1;"FGz"
"20";42951;"189-2";1;100;659;1721;"G";80;TRUE;1;"GzG"
"21";43901;"185-2";1;100;649;1685;"P";77;TRUE;1;"FGz"
"22";43932;"1116-1";1;100;624;1686;"P";78;FALSE;1;"FGz"
"23";43940;"182-1";1;100;669;1686;"P";78;TRUE;1;"FGz"
"24";43941;"182-1";1;100;669;1676;"P";75;FALSE;1;"FGz"
"25";43944;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"26";43945;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz"
"27";43958;"182-2";1;100;669;1931;"G";75;TRUE;1;"GzG"
"28";43986;"185-2";1;80;619;1085;"P";58;TRUE;1;"NGz"
"29";44962;"185-2";1;100;629;1685;"P";70;FALSE;1;"FGz"
"30";44968;"185-2";1;100;629;1685;"P";70;FALSE;1;"FGz"
"31";45705;"189-2";1;90;569;1186;"P";78;TRUE;1;"NGz"
"32";46386;"1116-1";1;100;619;1386;"P";67;FALSE;1;"FGz"
"33";46669;"151-1";2;100;409;1718;"P";64;FALSE;1;"FGz"
"34";47398;"232-2";1;100;621;1122;"P";70;FALSE;0;"NGz"
