"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";42212;"185-2";1;90;469;2115;"G";75;FALSE;1;"GzG"
"2";42236;"185-2";1;100;469;685;"G";78;FALSE;1;"FGz"
"3";60162;"155-1";1;100;670;1323;"P";60;FALSE;1;"NGz"
"4";47546;"140-1";1;90;566;1783;"G";56;FALSE;1;"FGz"
"5";48552;"155-1";1;90;419;1723;"P";63;FALSE;1;"FGz"
"6";48553;"155-1";1;100;619;1123;"P";76;FALSE;1;"FGz"
"7";51034;"155-1";1;100;619;2123;"G";64;FALSE;1;"GzG"
"8";51056;"140-1";1;100;716;1683;"P";64;FALSE;1;"FGz"
"9";51624;"155-1";1;90;719;2223;"G";60;FALSE;1;"GzG"
"10";53616;"295-1";1;80;264;479;"P";38;FALSE;0;"NGz"
"11";53617;"295-1";1;80;314;529;"P";40;FALSE;0;"NGz"
"12";60054;"140-1";1;100;686;1283;"P";62;FALSE;1;"FGz"
"13";60182;"155-1";1;100;719;893;"P";70;FALSE;1;"FGz"
"14";60287;"155-1";1;90;619;2023;"P";56;FALSE;1;"FGz"
"15";60288;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"16";62370;"185-2";1;100;629;1685;"P";71;TRUE;1;"NGz"
"17";62404;"185-2";1;90;619;1885;"P";70;TRUE;1;"NGz"
"18";69272;"140-1";1;90;574;1083;"P";86;FALSE;1;"NGz"
"19";69282;"140-1";1;90;574;1083;"P";86;FALSE;1;"NGz"
"20";69284;"140-1";1;90;574;1083;"P";86;FALSE;1;"NGz"
"21";69287;"140-1";1;90;574;1083;"P";86;FALSE;1;"NGz"
"22";93940;"704-1";1;90;52;180;"P";72;FALSE;0;"NGz"
"23";95024;"185-2";1;100;649;1385;"P";70;FALSE;1;"FGz"
"24";95025;"185CL1-1";1;100;649;2984;"P";70;TRUE;1;"FGz"
"25";95028;"185CL1-1";1;100;619;1284;"P";70;TRUE;1;"FGz"
"26";95029;"185CL1-1";1;100;619;2684;"P";70;TRUE;1;"FGz"
"27";98497;"4370-1";1;100;719;1090;"P";68;FALSE;1;"NGz"
