"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";41258;"4370-1";1;100;619;1690;"P";77;FALSE;1;"FGz"
"2";41260;"185-2";1;100;594;1685;"P";77;FALSE;1;"FGz"
"3";41263;"185-2";1;100;594;1685;"P";77;FALSE;1;"FGz"
"4";41265;"4370-1";1;90;579;1690;"P";77;FALSE;1;"FGz"
"5";41288;"4370-1";1;100;669;1690;"P";75;FALSE;1;"FGz"
"6";42236;"4370-1";1;100;469;690;"G";78;FALSE;1;"FGz"
"7";42264;"G1206-3";1;90;615;2087;"G";65;FALSE;0;"NGz"
"8";42267;"G1206-3";1;90;365;587;"G";65;FALSE;0;"NGz"
"9";42681;"185-2";1;90;719;1585;"P";75;FALSE;1;"FGz"
"10";44228;"185-2";1;100;684;1685;"P";65;FALSE;1;"FGz"
"11";45203;"4370-1";1;100;619;2090;"G";70;FALSE;1;"GzG"
"12";45206;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"13";45209;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"14";45215;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"15";45216;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"16";45224;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"17";45661;"185-2";1;90;719;2085;"G";64;FALSE;1;"GzG"
"18";45673;"185CL1-1";1;90;719;2084;"G";64;TRUE;1;"GzG"
"19";47209;"4370-1";1;100;619;1990;"G";64;FALSE;1;"GzG"
"20";47210;"4370-1";1;100;599;1890;"G";69;FALSE;1;"GzG"
"21";47216;"4370-1";1;90;599;1290;"G";69;FALSE;1;"GzG"
"22";47689;"185CL1-1";2;100;358;668;"P";75;TRUE;1;"FGz"
"23";48258;"4370-1";1;90;539;1990;"G";67;FALSE;1;"GzG"
"24";49245;"4370-1";1;100;579;1990;"G";67;FALSE;1;"GzG"
"25";49299;"4370-1";1;100;602;1090;"P";69;FALSE;1;"FGz"
