"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";42830;"1116-1";1;100;579;1646;"P";67;FALSE;1;"FGz"
"2";42831;"1116-1";1;100;579;1116;"P";67;FALSE;1;"FGz"
"3";42834;"1016-1";1;100;609;1686;"P";75;FALSE;1;"FGz"
"4";42835;"1016-1";1;100;609;1386;"P";75;FALSE;1;"FGz"
"5";42858;"1016-1";1;100;469;1686;"P";75;FALSE;1;"FGz"
"6";42859;"1016-1";1;100;469;1686;"P";67;FALSE;1;"FGz"
"7";44851;"1016-1";1;100;609;1286;"P";67;FALSE;1;"FGz"
"8";44858;"1016-1";1;100;609;1686;"P";67;FALSE;1;"FGz"
"9";44864;"1016-1";1;100;609;1686;"P";67;FALSE;1;"FGz"
"10";44868;"1116-1";1;100;609;1686;"P";67;FALSE;1;"FGz"
"11";44869;"1016-1";1;100;609;1686;"P";67;FALSE;1;"FGz"
"12";45850;"1016-1";1;110;519;1086;"P";84;FALSE;1;"FGz"
"13";45851;"1116-1";1;100;589;1386;"P";67;FALSE;1;"FGz"
"14";45854;"1116-1";1;100;589;1686;"P";67;FALSE;1;"FGz"
"15";45860;"1116-1";1;110;539;886;"P";84;FALSE;1;"FGz"
"16";45861;"1116-1";1;100;519;1116;"P";67;FALSE;1;"FGz"
"17";47846;"1116-1";1;100;339;1686;"P";61;FALSE;1;"FGz"
"18";49112;"1016-1";1;90;269;1686;"P";54;FALSE;1;"FGz"
"19";49119;"1016-1";1;100;269;586;"P";67;FALSE;1;"FGz"
"20";56498;"140-1";1;90;476;1183;"P";60;FALSE;1;"NGz"
"21";56499;"140-1";1;90;506;1363;"P";54;FALSE;1;"NGz"
"22";56500;"140-1";1;90;546;1083;"P";54;FALSE;1;"NGz"
"23";56718;"140-1";1;90;466;1363;"P";61;FALSE;1;"NGz"
