"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";14;"185-2";1;100;639;1385;"P";65;FALSE;1;"FGz"
"2";60021;"185-2";1;100;619;1585;"P";73;TRUE;1;"FGz"
"3";60022;"155-1";1;100;639;1623;"P";65;FALSE;1;"FGz"
"4";60023;"185-2";1;100;619;1485;"P";73;TRUE;1;"FGz"
"5";60024;"185-2";1;100;639;1685;"P";65;FALSE;1;"FGz"
"6";60025;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"7";60765;"140-1";1;100;506;783;"P";86;TRUE;1;"NGz"
"8";62246;"155-1";1;100;419;723;"P";86;TRUE;1;"NGz"
"9";95394;"183-1";1;100;570;1857;"P";75;TRUE;1;"NGz"
"10";32833;"185CL1-1";1;100;519;834;"P";100;TRUE;1;"NGz"
"11";32851;"185-2";1;100;599;1335;"P";75;TRUE;1;"NGz"
"12";41302;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"13";41306;"189-2";1;120;629;1686;"P";70;TRUE;1;"NGz"
"14";41307;"189-2";1;110;629;1686;"P";70;FALSE;1;"FGz"
"15";41360;"145-2";1;110;628;1680;"P";70;FALSE;1;"FGz"
"16";41361;"145-2";1;120;628;1680;"P";70;TRUE;1;"FGz"
"17";42313;"6186-1";1;100;639;1684;"P";80;TRUE;1;"FGz"
"18";42331;"189-2";1;100;649;1886;"G";69;TRUE;1;"GzG"
"19";42357;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz"
"20";42465;"185-2";1;100;619;1885;"G";80;TRUE;1;"GzG"
"21";43303;"185CL1-1";1;100;599;984;"P";80;TRUE;1;"FGz"
"22";43304;"185-2";1;100;639;1685;"P";80;FALSE;1;"NGz"
"23";43305;"185-2";1;100;639;1685;"P";80;FALSE;1;"FGz"
"24";43555;"145-2";1;100;598;1879;"G";72;TRUE;1;"GzG"
"25";45701;"145-2";1;100;517;2180;"G";65;TRUE;1;"GzG"
"26";46327;"139-1";1;100;616;786;"P";70;FALSE;1;"NGz"
"27";47302;"155-1";1;100;619;1123;"P";70;TRUE;1;"FGz"
"28";47306;"155-1";1;100;619;1573;"P";70;FALSE;1;"FGz"
"29";47307;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"30";47410;"151-1";1;90;569;2418;"P";58;TRUE;1;"FGz"
"31";47437;"155-1";1;100;619;823;"P";71;FALSE;1;"FGz"
"32";47754;"155-1";1;90;519;2088;"P";56;TRUE;1;"FGz"
"33";47761;"185-2";1;100;419;1885;"G";62;FALSE;1;"GzG"
"34";48442;"151-1";1;90;499;2418;"P";63;FALSE;1;"FGz"
"35";48571;"145-2";1;90;568;2380;"G";63;FALSE;1;"GzG"
"36";49315;"185-2";1;100;454;995;"P";70;TRUE;1;"NGz"
"37";49386;"155-1";1;100;619;1573;"P";70;TRUE;1;"NGz"
"38";49390;"185-2";1;90;619;2385;"P";70;TRUE;1;"NGz"
"39";49391;"185-2";1;90;499;1085;"P";55;TRUE;1;"NGz"
"40";49397;"155-1";1;100;619;1123;"P";70;TRUE;1;"NGz"
"41";49409;"155-1";1;100;619;1123;"P";69;TRUE;1;"FGz"
"42";50213;"145-2";1;90;598;2080;"G";70;TRUE;1;"GzG"
"43";50549;"145-2";1;100;608;1680;"P";78;FALSE;1;"FGz"
"44";51010;"155-1";1;100;499;1723;"P";65;FALSE;1;"NGz"
"45";51031;"155-1";1;90;519;2598;"G";60;FALSE;1;"GzG"
"46";51038;"185-2";1;90;549;2935;"G";67;FALSE;1;"GzG"
"47";51360;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"48";51362;"155-1";1;100;619;1723;"P";67;FALSE;1;"Gz"
"49";51366;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"50";51372;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"51";51374;"155-1";1;100;599;1723;"P";68;FALSE;1;"Gz"
"52";51378;"155-1";1;100;569;1723;"P";68;FALSE;1;"Gz"
"53";51382;"155-1";1;100;619;1723;"P";68;FALSE;1;"Gz"
"54";51492;"155-1";1;100;659;1913;"G";65;FALSE;1;"GzG"
"55";51513;"155-1";1;100;509;1723;"P";65;FALSE;1;"FGz"
"56";51515;"155-1";1;100;509;1723;"P";65;FALSE;1;"FGz"
"57";51519;"155-1";1;100;594;1723;"P";65;FALSE;1;"FGz"
"58";51525;"155-1";1;100;594;1723;"P";65;FALSE;1;"FGz"
"59";51535;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz"
"60";51543;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz"
"61";52421;"155-1";1;80;639;1723;"P";40;FALSE;1;"FGz"
"62";52423;"155-1";1;100;639;2123;"G";68;FALSE;1;"GzG"
"63";52429;"155-1";1;100;639;2123;"G";68;FALSE;1;"GzG"
"64";52560;"155-1";1;100;689;1723;"P";68;FALSE;1;"Gz"
"65";52566;"155-1";1;100;648;1643;"P";68;FALSE;1;"FGz"
"66";52568;"155-1";1;100;689;1723;"P";68;FALSE;1;"FGz"
"67";53578;"185-2";1;100;719;1684;"P";70;TRUE;1;"NGz"
"68";53711;"140-1";1;100;636;1383;"P";64;FALSE;1;"NGz"
"69";53713;"140-1";1;100;636;1383;"P";64;FALSE;1;"NGz"
"70";53714;"140-1";1;90;716;1583;"P";53;FALSE;1;"NGz"
"71";53716;"140-1";1;90;716;1583;"P";53;FALSE;1;"NGz"
"72";53717;"140-1";1;100;636;1383;"P";64;FALSE;1;"NGz"
"73";53718;"1265-1";1;90;716;1244;"P";53;FALSE;0;"NGz"
"74";53719;"140-1";1;100;636;1383;"P";64;FALSE;1;"NGz"
"75";53720;"140-1";1;100;716;1583;"P";64;FALSE;1;"NGz"
"76";53722;"140-1";1;90;716;1583;"P";53;FALSE;1;"NGz"
"77";53723;"140-1";1;100;636;1283;"P";64;FALSE;1;"NGz"
"78";53725;"140-1";1;100;636;1183;"P";64;FALSE;1;"NGz"
"79";53731;"140-1";1;90;636;1683;"P";50;FALSE;1;"NGz"
"80";53732;"140-1";1;90;636;2083;"G";65;FALSE;1;"GzG"
"81";53733;"140-1";1;90;636;1683;"P";50;FALSE;1;"NGz"
"82";53734;"155-1";1;90;639;2123;"G";65;FALSE;1;"NGz"
"83";53736;"140-1";1;90;636;2083;"G";65;FALSE;1;"GzG"
"84";53737;"155-1";1;90;639;1723;"P";50;FALSE;1;"NGz"
"85";53738;"140-1";1;90;636;2083;"G";65;FALSE;1;"GzG"
"86";53739;"140-1";1;90;636;1683;"P";50;FALSE;1;"NGz"
"87";53743;"185CL1-1";1;100;669;1584;"P";67;FALSE;1;"NGz"
