"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";42947;"182-2";1;100;669;1676;"P";70;TRUE;1;"FGz"
"2";43160;"151-1";1;100;429;1518;"P";68;FALSE;1;"FGz"
"3";50001;"152-3";2;140;738;1569;"P";90;TRUE;1;"FGz"
"4";51475;"185-2";1;100;689;1625;"P";69;TRUE;1;"FGz"
"5";60021;"185-2";1;100;619;1585;"P";73;TRUE;1;"FGz"
"6";60022;"155-1";1;100;639;1623;"P";65;FALSE;1;"FGz"
"7";60023;"185-2";1;100;619;1485;"P";73;TRUE;1;"FGz"
"8";60024;"185-2";1;100;639;1685;"P";65;FALSE;1;"FGz"
"9";60025;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"10";60765;"140-1";1;100;506;783;"P";86;TRUE;1;"NGz"
"11";60862;"155-1";1;100;659;1123;"P";70;FALSE;1;"FGz"
"12";69313;"182-2";1;120;679;1676;"P";78;TRUE;1;"FGz"
"13";91055;"185CL1-1";1;100;679;1614;"P";75;TRUE;1;"FGz"
"14";95394;"183-1";1;100;570;1857;"P";75;TRUE;1;"NGz"
"15";53806;"212-1";1;100;312;563;"P";70;FALSE;0;"NGz"
"16";53810;"212-1";1;100;312;663;"P";70;FALSE;0;"NGz"
"17";53817;"261-1";1;100;566;1080;"P";70;FALSE;0;"NGz"
"18";60557;"260-2";1;80;297;684;"P";83;FALSE;0;"FGz"
"19";95148;"185-2";1;120;719;1615;"P";78;TRUE;1;"NGz"
"20";95177;"185-2";1;120;719;1615;"P";78;TRUE;1;"NGz"
"21";95194;"185-2";1;120;719;1615;"P";78;TRUE;1;"NGz"
"22";95195;"185-2";1;120;719;1615;"P";78;TRUE;1;"NGz"
"23";95230;"185-2";1;120;719;1615;"P";78;TRUE;1;"NGz"
"24";95438;"185-2";1;100;569;635;"P";74;TRUE;1;"NGz"
"25";98494;"363-1";1;60;311;453;"P";60;FALSE;0;"NGz"
