"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";32846;"189-2";1;100;619;1886;"G";85;TRUE;1;"NGz"
"2";49151;"185-2";1;100;719;1835;"G";65;FALSE;1;"GzG"
"3";69255;"185-2";1;100;269;1684;"P";68;TRUE;1;"NGz"
"4";51103;"185-2";1;100;719;1570;"P";55;FALSE;1;"NGz"
"5";51107;"185-2";1;100;719;1570;"P";55;FALSE;1;"NGz"
"6";51110;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"7";51113;"185-2";1;100;719;1570;"P";55;FALSE;1;"NGz"
"8";51114;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"9";51116;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"10";51151;"185-2";1;100;619;1785;"G";64;FALSE;1;"GzG"
"11";51152;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"12";51154;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"13";51155;"185-2";1;100;619;1570;"P";55;FALSE;1;"NGz"
"14";51158;"185-2";1;100;719;1685;"P";66;FALSE;1;"NGz"
"15";51169;"185-2";1;100;619;1570;"P";55;FALSE;1;"NGz"
"16";51173;"185-2";1;100;619;1570;"P";55;FALSE;1;"NGz"
