"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";57;"185-2";1;100;279;1685;"P";70;TRUE;1;"NGz"
"2";43854;"185-2";1;100;419;685;"P";80;TRUE;1;"FGz"
"3";44962;"185-2";1;100;629;1685;"P";70;FALSE;1;"FGz"
"4";45705;"189-2";1;90;569;1186;"P";78;TRUE;1;"NGz"
"5";46386;"155-1";1;100;619;1423;"P";67;FALSE;1;"FGz"
"6";46669;"151-1";1;100;409;1718;"P";64;FALSE;1;"FGz"
"7";47398;"140-1";1;100;616;1083;"P";70;FALSE;1;"NGz"
"8";47762;"155-1";1;100;419;723;"P";80;FALSE;1;"FGz"
"9";47768;"155-1";1;100;699;1223;"P";80;FALSE;1;"FGz"
"10";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"11";47773;"151-1";2;90;589;3736;"P";56;FALSE;1;"FGz"
"12";47777;"151-1";2;90;589;3736;"P";56;FALSE;1;"FGz"
"13";47795;"185-2";1;90;419;1885;"P";58;TRUE;1;"NGz"
"14";47923;"185-2";2;90;563;3685;"P";55;FALSE;1;"FGz"
"15";47925;"185-2";2;90;563;3685;"P";55;FALSE;1;"FGz"
"16";47928;"185-2";1;100;544;1085;"P";72;FALSE;1;"FGz"
"17";47929;"185-2";2;90;563;3685;"P";54;FALSE;1;"FGz"
"18";47959;"155-1";1;100;419;1638;"P";75;FALSE;1;"FGz"
"19";47988;"185-2";1;100;319;1685;"P";70;TRUE;1;"NGz"
"20";48573;"185-2";1;90;419;1880;"P";62;FALSE;1;"GzG"
"21";48930;"185-2";2;90;573;2120;"G";62;FALSE;1;"GzG"
"22";48933;"185-2";1;90;584;1795;"G";66;FALSE;1;"GzG"
"23";49971;"155-1";1;100;609;1123;"P";73;FALSE;1;"FGz"
"24";50503;"151-1";2;100;719;1588;"P";75;FALSE;1;"FGz"
"25";51035;"185-2";1;100;519;1685;"P";62;FALSE;1;"FGz"
"26";51181;"155-1";1;100;619;1633;"P";62;FALSE;1;"FGz"
"27";51353;"185-2";1;100;719;1685;"P";67;FALSE;1;"FGz"
"28";51359;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"29";51363;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"30";51373;"185-2";1;100;719;1685;"P";65;FALSE;1;"FGz"
"31";51375;"185-2";1;100;719;1685;"P";65;FALSE;1;"FGz"
"32";51387;"185-2";1;100;719;1685;"P";65;FALSE;1;"FGz"
"33";51389;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"34";51391;"185-2";1;100;719;1685;"P";68;FALSE;1;"FGz"
"35";51518;"185-2";1;100;699;1685;"P";70;TRUE;1;"FGz"
"36";51524;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"37";51530;"185-2";1;100;649;1685;"P";70;TRUE;1;"FGz"
"38";51654;"185-2";1;100;719;1575;"P";70;FALSE;1;"FGz"
"39";51662;"185-2";1;100;719;1585;"P";70;FALSE;1;"FGz"
"40";51668;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"41";51674;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"42";51680;"185-2";1;100;699;1675;"P";70;FALSE;1;"FGz"
"43";51706;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"44";51714;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"45";51718;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"46";51722;"185-2";1;100;719;1585;"P";70;TRUE;1;"FGz"
"47";51881;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"48";51883;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"49";51887;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"50";51889;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"51";51899;"185-2";1;100;719;1685;"P";70;FALSE;1;"FGz"
"52";60047;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"53";60059;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"54";60062;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"55";60125;"155-1";1;100;532;923;"P";75;FALSE;1;"FGz"
"56";60436;"140-1";1;100;496;883;"P";80;FALSE;1;"FGz"
"57";60878;"151-1";1;100;339;718;"P";54;FALSE;1;"NGz"
"58";60885;"155-1";1;100;419;773;"P";72;FALSE;1;"FGz"
"59";60927;"185-2";1;90;349;1820;"P";60;FALSE;1;"FGz"
"60";60974;"151-1";1;100;359;1803;"P";62;FALSE;1;"FGz"
"61";62523;"185-2";1;90;419;1845;"P";65;TRUE;1;"NGz"
"62";62820;"185-2";1;100;369;785;"P";70;TRUE;1;"NGz"
"63";62836;"140-1";1;100;496;883;"P";80;FALSE;1;"NGz"
"64";75805;"139-1";1;100;496;1086;"P";99;FALSE;1;"FGz"
"65";75806;"139-1";1;100;496;1486;"P";99;FALSE;1;"FGz"
"66";79426;"264-1";1;80;563;2125;"P";54;FALSE;0;"NGz"
"67";88787;"185CL1-1";1;90;419;1874;"P";54;FALSE;1;"FGz"
"68";88788;"185CL1-1";1;100;719;1084;"P";68;TRUE;1;"FGz"
"69";91120;"185-2";1;120;569;1085;"P";60;TRUE;1;"NGz"
"70";91122;"185-2";1;100;469;885;"G";60;TRUE;1;"NGz"
"71";95404;"264-1";1;100;328;596;"P";98;FALSE;0;"NGz"
"72";47922;"185-2";1;100;544;1085;"P";76;FALSE;1;"FGz"
"73";50502;"151-1";1;100;719;1318;"P";76;FALSE;1;"FGz"
"74";56863;"294-3";1;80;414;880;"P";43;FALSE;0;"NGz"
"75";56866;"294-3";1;80;414;1080;"P";40;FALSE;0;"NGz"
"76";93962;"221-1";1;100;96;189;"P";85;FALSE;0;"NGz"
"77";93968;"221-1";1;100;96;189;"P";85;FALSE;0;"NGz"
"78";95388;"185-2";1;100;484;725;"P";100;TRUE;1;"NGz"
