"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";73;"185-2";1;100;469;835;"P";75;TRUE;1;"NGz"
"2";96;"G1206-1";1;80;365;790;"P";60;FALSE;0;"NGz"
"3";42236;"185-2";1;100;469;685;"G";78;FALSE;1;"FGz"
"4";42681;"185-2";1;100;719;1585;"P";75;FALSE;1;"FGz"
"5";42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz"
"6";43556;"145-2";1;100;598;1379;"P";68;TRUE;1;"FGz"
"7";43944;"189-2";1;100;639;1686;"P";90;TRUE;1;"FGz"
"8";47028;"Re 482-2";1;100;369;584;"P";70;TRUE;1;"FGz"
"9";47209;"4370-1";1;100;619;1990;"P";64;FALSE;1;"GzG"
"10";47512;"145-2";1;100;598;1379;"P";70;TRUE;1;"NGz"
"11";47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz"
"12";47772;"151-1";1;100;569;1318;"P";76;FALSE;1;"FGz"
"13";47782;"151-1";1;100;619;1318;"P";76;TRUE;1;"FGz"
"14";47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz"
"15";50230;"151-1";1;100;619;1718;"P";73;FALSE;1;"FGz"
"16";51485;"155-1";1;100;719;1723;"P";69;TRUE;1;"FGz"
"17";60116;"185-2";1;120;669;1285;"P";74;TRUE;1;"FGz"
"18";60417;"155-1";1;90;579;1123;"P";63;FALSE;1;"FGz"
"19";63019;"155-1";1;100;469;823;"P";80;FALSE;1;"FGz"
"20";63341;"145-2";1;100;468;880;"P";70;TRUE;1;"NGz"
"21";63346;"143-6";2;90;484;1900;"P";60;TRUE;1;"NGz"
"22";79879;"185-2";1;90;419;2085;"P";63;TRUE;1;"NGz"
"23";88724;"182-2";1;100;619;1886;"G";85;TRUE;1;"GzG"
"24";88725;"182-2";1;100;619;1686;"P";85;TRUE;1;"FGz"
"25";92360;"634-1";1;100;53;97;"P";70;FALSE;0;"NGz"
"26";32833;"185CL1-1";1;100;519;834;"P";100;TRUE;1;"NGz"
"27";40441;"155-1";1;100;719;1543;"P";70;TRUE;1;"FGz"
"28";41360;"145-2";1;100;628;1480;"P";70;FALSE;1;"FGz"
"29";41361;"145-2";1;120;628;1680;"P";70;TRUE;1;"FGz"
"30";42313;"6186-1";1;100;639;1684;"P";80;FALSE;1;"FGz"
"31";42331;"189-2";1;100;649;1886;"G";69;TRUE;1;"GzG"
"32";42357;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz"
"33";42465;"185-2";1;100;619;1885;"G";80;TRUE;1;"GzG"
"34";42466;"155-1";1;100;618;1523;"P";80;TRUE;1;"NGz"
"35";42702;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"36";42706;"185-2";1;100;679;1685;"P";78;TRUE;1;"FGz"
"37";42732;"185-2";1;100;719;1785;"G";69;FALSE;1;"GzG"
"38";42991;"155-1";1;90;619;1923;"G";70;TRUE;1;"GzG"
"39";43303;"185CL1-1";1;100;599;984;"P";80;TRUE;1;"FGz"
"40";43304;"6186-1";1;100;639;1684;"P";80;FALSE;1;"NGz"
"41";43305;"185-2";1;100;639;1685;"P";80;FALSE;1;"FGz"
"42";43555;"66-1";1;100;601;1925;"G";72;FALSE;0;"GzG"
"43";45701;"66-1";1;100;520;2226;"G";65;FALSE;0;"GzG"
"44";47410;"151-1";1;90;569;2418;"P";58;TRUE;1;"FGz"
"45";47546;"155-1";1;90;569;1823;"G";56;FALSE;1;"FGz"
"46";47761;"155-1";1;90;419;1923;"G";62;FALSE;1;"GzG"
"47";48552;"155-1";1;90;419;1723;"P";63;FALSE;1;"FGz"
"48";49763;"185-2";1;100;519;885;"P";70;TRUE;1;"NGz"
"49";50051;"152-3";1;120;719;1687;"P";75;TRUE;1;"FGz"
"50";50209;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"51";50213;"145-2";1;90;598;2080;"G";70;FALSE;1;"GzG"
"52";50235;"145-2";1;100;568;1480;"P";74;FALSE;1;"FGz"
"53";50255;"145-2";1;100;668;1680;"P";70;FALSE;1;"FGz"
"54";50256;"145-2";1;100;668;1680;"P";78;TRUE;1;"FGz"
"55";51031;"155-1";1;90;519;2598;"G";60;FALSE;1;"GzG"
"56";51142;"155-1";1;100;719;2523;"G";64;TRUE;1;"GzG"
"57";51143;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"58";51146;"155-1";1;100;719;2523;"G";64;TRUE;1;"GzG"
"59";51201;"155-1";1;100;669;1723;"P";66;FALSE;1;"FGz"
"60";51213;"155-1";1;100;669;1723;"P";70;FALSE;1;"FGz"
"61";51220;"155-1";1;100;719;2323;"G";64;TRUE;1;"GzG"
"62";51222;"155-1";1;80;719;2323;"G";47;FALSE;1;"GzG"
"63";51223;"155-1";1;100;719;2123;"G";66;FALSE;1;"GzG"
"64";51227;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"65";51229;"155-1";1;100;719;2123;"G";66;FALSE;1;"GzG"
"66";51230;"155-1";1;100;719;2323;"G";64;FALSE;1;"GzG"
"67";51233;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"68";51234;"155-1";1;100;634;1723;"P";68;TRUE;1;"FGz"
"69";51252;"155-1";1;100;719;2323;"G";64;FALSE;1;"GzG"
"70";51253;"155-1";1;90;719;2123;"G";66;TRUE;1;"GzG"
"71";51254;"155-1";1;100;719;2123;"G";64;TRUE;1;"GzG"
"72";51255;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"73";51257;"155-1";1;90;719;2123;"G";66;FALSE;1;"GzG"
"74";51258;"155-1";1;100;719;2323;"G";64;FALSE;1;"GzG"
"75";60403;"151-1";1;90;464;2118;"P";66;TRUE;1;"FGz"
"76";60404;"155-1";1;100;464;823;"P";80;FALSE;1;"FGz"
"77";60781;"155-1";1;100;319;523;"P";70;FALSE;1;"FGz"
"78";60854;"140-1";1;90;336;1873;"P";55;FALSE;1;"FGz"
"79";60910;"185-2";1;90;469;2245;"P";58;TRUE;1;"FGz"
"80";62370;"185-2";1;100;629;1685;"P";71;TRUE;1;"NGz"
"81";62950;"185-2";1;100;419;685;"P";70;TRUE;1;"NGz"
"82";63275;"145-2";1;100;618;1280;"P";87;FALSE;1;"FGz"
"83";63349;"143-6";1;100;467;882;"P";70;TRUE;1;"NGz"
"84";69050;"185CL1-1";1;90;519;2684;"P";60;TRUE;1;"NGz"
"85";69412;"185-2";1;90;609;985;"P";88;TRUE;1;"FGz"
"86";83736;"145-2";1;100;517;1079;"P";70;TRUE;1;"NGz"
"87";90995;"185-2";1;90;719;3075;"G";65;TRUE;1;"GzG"
"88";91060;"185-2";1;90;639;2585;"G";65;TRUE;1;"NGz"
"89";95020;"185CL1-1";1;90;619;2684;"G";67;FALSE;1;"GzG"
"90";95405;"189-2";1;100;679;1886;"G";80;TRUE;1;"GzG"
"91";95406;"189-2";1;100;679;1886;"G";80;TRUE;1;"GzG"
"92";98497;"4370-1";1;100;719;1090;"P";68;FALSE;1;"NGz"
"93";45395;"189-2";1;100;619;886;"P";70;TRUE;1;"NGz"
"94";47766;"155-1";1;100;519;2383;"G";60;TRUE;1;"GzG"
"95";47767;"155-1";1;100;519;1323;"P";80;TRUE;1;"FGz"
