"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";59;"264-1";1;90;473;2106;"P";65;FALSE;0;"NGz"
"2";60765;"140-1";1;100;506;783;"P";86;TRUE;1;"NGz"
"3";62246;"155-1";1;100;419;723;"P";86;TRUE;1;"NGz"
"4";32851;"185-2";1;100;599;1335;"P";75;TRUE;1;"NGz"
"5";41302;"189-2";1;120;629;1686;"P";70;TRUE;1;"FGz"
"6";41306;"189-2";1;100;629;1686;"P";70;TRUE;1;"NGz"
"7";41307;"189-2";1;110;629;1686;"P";70;FALSE;1;"FGz"
"8";41360;"145-2";1;100;628;1480;"P";70;FALSE;1;"FGz"
"9";41361;"145-2";1;120;628;1680;"P";70;TRUE;1;"FGz"
"10";42313;"6186-1";1;100;639;1684;"P";80;TRUE;1;"FGz"
"11";42331;"189-2";1;100;649;1886;"G";69;TRUE;1;"GzG"
"12";42357;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz"
"13";42465;"185-2";1;100;619;1885;"G";80;TRUE;1;"GzG"
"14";43303;"185CL1-1";1;100;599;984;"P";80;TRUE;1;"FGz"
"15";43304;"185-2";1;100;639;1685;"P";80;TRUE;1;"NGz"
"16";43305;"185-2";1;100;639;1685;"P";80;FALSE;1;"FGz"
"17";43555;"145-2";1;100;598;1879;"G";72;TRUE;1;"GzG"
"18";45701;"145-2";1;100;517;2180;"G";65;TRUE;1;"GzG"
"19";46327;"139-1";1;100;616;786;"P";70;FALSE;1;"NGz"
"20";47302;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"21";47306;"155-1";1;100;619;1573;"P";70;FALSE;1;"FGz"
"22";47307;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"23";47309;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"24";47410;"151-1";1;90;569;2418;"P";58;TRUE;1;"FGz"
"25";47437;"155-1";1;100;619;823;"P";71;FALSE;1;"FGz"
"26";47754;"155-1";1;90;519;2088;"P";56;FALSE;1;"FGz"
"27";47761;"185-2";1;100;419;1885;"G";62;FALSE;1;"GzG"
"28";48442;"151-1";1;90;499;2418;"P";63;TRUE;1;"FGz"
"29";48571;"145-2";1;90;568;2380;"G";63;FALSE;1;"GzG"
"30";49315;"185-2";1;100;454;995;"P";70;TRUE;1;"NGz"
"31";49386;"155-1";1;100;619;1573;"P";70;TRUE;1;"NGz"
"32";49390;"185-2";1;90;619;2385;"P";70;TRUE;1;"NGz"
"33";49391;"185-2";1;90;499;1085;"P";55;TRUE;1;"NGz"
"34";49397;"155-1";1;100;619;1123;"P";70;TRUE;1;"NGz"
"35";49408;"155-1";1;100;619;1123;"P";70;TRUE;1;"NGz"
"36";49409;"155-1";1;100;619;1123;"P";69;FALSE;1;"FGz"
"37";50213;"145-2";1;90;598;2080;"G";70;TRUE;1;"GzG"
"38";50549;"145-2";1;100;608;1680;"P";78;FALSE;1;"FGz"
