"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";41258;"4370-1";1;100;619;1690;"P";77;FALSE;1;"FGz"
"2";41260;"185-2";1;100;594;1685;"P";77;FALSE;1;"FGz"
"3";41263;"185-2";1;100;594;1685;"P";77;FALSE;1;"FGz"
"4";41265;"4370-1";1;90;579;1690;"P";77;FALSE;1;"FGz"
"5";42212;"185-2";1;90;469;2115;"G";75;TRUE;1;"GzG"
"6";42236;"4370-1";1;100;469;690;"G";78;FALSE;1;"FGz"
"7";42259;"185-2";1;100;519;1085;"P";74;FALSE;1;"FGz"
"8";42681;"185-2";1;90;719;1585;"P";75;FALSE;1;"FGz"
"9";42711;"185-2";1;100;669;1685;"P";67;TRUE;1;"FGz"
"10";44228;"185-2";1;100;684;1685;"P";65;FALSE;1;"FGz"
"11";45203;"4370-1";1;100;619;2090;"G";70;FALSE;1;"GzG"
"12";45206;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"13";45209;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"14";45215;"4370-1";1;90;719;1890;"G";69;FALSE;1;"GzG"
"15";45216;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"16";45224;"4370-1";1;100;719;1690;"P";70;FALSE;1;"FGz"
"17";45660;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"18";45661;"185-2";1;90;719;2085;"G";64;FALSE;1;"GzG"
"19";45663;"185-2";1;90;669;2085;"G";64;TRUE;1;"GzG"
"20";45664;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"21";45672;"185-2";1;90;719;1785;"G";68;FALSE;1;"GzG"
"22";45673;"185-2";1;90;719;2085;"G";64;TRUE;1;"GzG"
"23";45707;"189-2";1;100;690;986;"P";75;TRUE;1;"NGz"
"24";45708;"G2000-1";1;100;688;1287;"P";60;FALSE;0;"NGz"
"25";47209;"4370-1";1;100;619;1990;"G";64;FALSE;1;"GzG"
"26";47210;"4370-1";1;100;599;1890;"G";69;FALSE;1;"GzG"
"27";47212;"185-2";1;90;619;1885;"G";65;FALSE;1;"GzG"
"28";47216;"4370-1";1;90;599;1290;"G";69;FALSE;1;"GzG"
"29";48258;"4370-1";1;90;539;1990;"G";67;FALSE;1;"GzG"
"30";48708;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"31";48710;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"32";48711;"189-2";2;80;678;5572;"P";54;FALSE;1;"FGz"
"33";48712;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"34";48713;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"35";48714;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"36";48715;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"37";48716;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"38";48717;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
"39";48718;"189-2";1;100;679;1586;"P";74;FALSE;1;"FGz"
"40";48719;"189-2";2;80;678;5572;"P";54;FALSE;1;"Gz"
