"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";32700;"155-1";1;100;499;1833;"P";86;FALSE;1;"FGz"
"2";32839;"6186-1";2;80;644;2342;"G";80;TRUE;1;"FGz"
"3";40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz"
"4";41811;"185-2";1;120;609;1585;"P";78;TRUE;1;"FGz"
"5";43016;"Re 482-2";1;100;594;1484;"P";75;TRUE;1;"FGz"
"6";43017;"Re 482-2";1;100;594;1674;"P";70;TRUE;1;"FGz"
"7";43108;"189-2";1;90;619;1786;"G";78;FALSE;1;"FGz"
"8";43109;"189-2";1;100;269;1086;"P";78;TRUE;1;"FGz"
"9";43221;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"10";43229;"151-1";1;100;559;1653;"P";67;TRUE;1;"FGz"
"11";43940;"182-1";1;100;669;1686;"P";78;FALSE;1;"FGz"
"12";48661;"Re 482-2";1;90;419;1484;"P";70;TRUE;1;"FGz"
"13";48924;"185-2";1;100;609;1085;"P";66;FALSE;1;"FGz"
"14";48929;"185-2";1;100;609;885;"P";78;FALSE;1;"FGz"
"15";50000;"152-3";2;140;738;1574;"P";90;TRUE;1;"FGz"
"16";50001;"152-3";2;140;738;1569;"P";90;TRUE;1;"FGz"
"17";50030;"152-3";1;120;699;1287;"P";90;TRUE;1;"FGz"
"18";50033;"152-3";1;120;719;1482;"P";82;TRUE;1;"FGz"
"19";50035;"152-3";1;140;719;1482;"P";79;TRUE;1;"FGz"
"20";50036;"152-3";1;140;719;1487;"P";82;TRUE;1;"FGz"
"21";50081;"152-3";1;100;719;1677;"P";78;TRUE;1;"FGz"
"22";50085;"152-3";1;100;699;1622;"P";78;TRUE;1;"FGz"
"23";50088;"152-3";1;100;719;1837;"G";70;FALSE;1;"GzG"
"24";50092;"152-3";1;100;699;1687;"P";78;FALSE;1;"FGz"
"25";50096;"152-3";1;120;669;1687;"P";78;TRUE;1;"FGz"
"26";50136;"151-1";1;100;719;1593;"P";78;TRUE;1;"FGz"
"27";50142;"151-1";1;100;699;1593;"P";78;TRUE;1;"FGz"
"28";50166;"152-3";1;120;719;1617;"P";78;TRUE;1;"FGz"
"29";50199;"152-3";1;120;629;1387;"P";78;TRUE;1;"FGz"
"30";50200;"152-3";1;120;629;1467;"P";79;TRUE;1;"FGz"
"31";50221;"152-3";1;120;719;1462;"P";78;TRUE;1;"FGz"
"32";50222;"152-3";1;120;719;1487;"P";78;TRUE;1;"FGz"
"33";50226;"152-3";1;120;719;1517;"P";80;TRUE;1;"FGz"
"34";50249;"152-3";1;120;589;1462;"P";74;TRUE;1;"FGz"
"35";50521;"185-2";1;100;719;1675;"P";70;FALSE;1;"FGz"
"36";50562;"185-2";1;100;719;1615;"P";78;TRUE;1;"FGz"
"37";50571;"151-1";1;120;699;1688;"P";70;TRUE;1;"FGz"
"38";51479;"185-2";1;100;719;1675;"P";69;TRUE;1;"FGz"
"39";51597;"152-3";1;120;719;1392;"P";70;TRUE;1;"FGz"
"40";51621;"185-2";1;100;719;1625;"P";65;TRUE;1;"FGz"
"41";51648;"185-2";1;120;719;1415;"P";78;TRUE;1;"FGz"
"42";51826;"185-2";1;100;709;1685;"P";70;FALSE;1;"FGz"
"43";51834;"185-2";1;100;719;1485;"P";69;FALSE;1;"FGz"
"44";51838;"185-2";1;100;719;1485;"P";70;FALSE;1;"FGz"
"45";51841;"155-1";1;100;589;1553;"P";68;FALSE;1;"FGz"
"46";52271;"155-1";1;100;719;1493;"P";67;FALSE;1;"FGz"
"47";52280;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"48";52281;"155-1";1;100;719;1663;"P";66;FALSE;1;"FGz"
"49";52282;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"50";52284;"155-1";1;100;719;1723;"P";68;FALSE;1;"FGz"
"51";52287;"155-1";1;100;719;1663;"P";67;FALSE;1;"FGz"
"52";60020;"185-2";1;100;719;1385;"P";75;FALSE;1;"FGz"
"53";60021;"185-2";1;100;619;1585;"P";73;TRUE;1;"FGz"
"54";60022;"155-1";1;100;639;1623;"P";65;FALSE;1;"FGz"
"55";60023;"185-2";1;100;619;1485;"P";73;TRUE;1;"FGz"
"56";60024;"185-2";1;100;719;1485;"P";75;FALSE;1;"FGz"
"57";60025;"155-1";1;100;619;1423;"P";70;FALSE;1;"FGz"
"58";60028;"155-1";1;100;669;923;"P";69;FALSE;1;"FGz"
"59";60077;"185-2";1;120;704;1285;"P";73;TRUE;1;"FGz"
"60";60081;"155-1";1;100;694;1223;"P";78;FALSE;1;"FGz"
"61";60084;"185-2";1;120;669;1385;"P";66;TRUE;1;"FGz"
"62";60086;"152-3";1;120;719;1517;"P";70;TRUE;1;"FGz"
"63";60087;"185-2";1;120;719;1285;"P";78;TRUE;1;"FGz"
"64";60088;"155-1";1;100;669;1323;"P";61;TRUE;1;"FGz"
"65";60093;"155-1";1;100;694;973;"P";81;FALSE;1;"FGz"
"66";60095;"185-2";1;110;719;1525;"P";77;TRUE;1;"FGz"
