"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";37;"151-1";1;90;464;2118;"P";66;TRUE;1;"NGz"
"2";1010;"145-2";1;120;593;1530;"P";86;TRUE;1;"FGz"
"3";48987;"185-2";2;90;398;1880;"P";70;TRUE;1;"NGz"
"4";60116;"185-2";1;120;669;1285;"P";74;TRUE;1;"FGz"
"5";60766;"185-2";1;90;509;1955;"P";64;TRUE;1;"FGz"
"6";62022;"185-2";1;90;469;1535;"P";70;TRUE;1;"NGz"
"7";79425;"ER 20D-5";1;100;559;730;"P";80;FALSE;0;"NGz"
"8";95394;"183-1";1;100;570;1857;"P";75;TRUE;1;"NGz"
"9";41775;"185-2";1;90;619;1935;"G";72;TRUE;1;"GzG"
"10";42458;"155-1";1;100;599;1523;"P";80;TRUE;1;"FGz"
"11";42466;"155-1";1;100;618;1523;"P";80;TRUE;1;"NGz"
"12";45424;"155-1";1;100;619;1123;"P";72;TRUE;1;"FGz"
"13";45430;"155-1";1;100;619;1123;"P";72;TRUE;1;"FGz"
"14";49407;"155-1";1;100;619;1323;"P";70;TRUE;1;"FGz"
"15";50008;"145-2";1;120;593;1280;"P";90;TRUE;1;"FGz"
"16";51474;"155-1";1;100;694;2023;"G";65;TRUE;1;"GzG"
"17";51478;"155-1";1;100;661;2023;"G";65;TRUE;1;"GzG"
"18";51480;"155-1";1;100;694;2023;"G";65;TRUE;1;"GzG"
"19";51496;"155-1";1;100;694;1913;"G";65;TRUE;1;"GzG"
"20";51498;"155-1";1;100;661;1723;"P";65;TRUE;1;"GzG"
"21";51537;"155-1";1;100;654;1723;"P";65;TRUE;1;"FGz"
"22";51539;"155-1";1;100;640;1723;"P";65;TRUE;1;"FGz"
"23";51547;"155-1";1;100;640;1723;"P";65;TRUE;1;"FGz"
"24";60767;"185-2";1;100;439;685;"P";110;TRUE;1;"FGz"
"25";60770;"155-1";1;90;439;2123;"P";67;TRUE;1;"Gz"
"26";62058;"185-2";1;90;419;1885;"P";70;TRUE;1;"NGz"
"27";62950;"185-2";1;100;419;685;"P";70;TRUE;1;"NGz"
"28";62955;"185-2";1;90;339;1785;"P";56;TRUE;1;"NGz"
"29";69321;"264-1";1;90;622;1146;"P";70;FALSE;0;"NGz"
"30";69322;"185-2";1;90;609;2435;"P";62;TRUE;1;"NGz"
"31";69359;"66-1";1;90;620;1076;"P";68;FALSE;0;"NGz"
"32";69412;"185-2";1;90;609;985;"P";88;TRUE;1;"FGz"
"33";93938;"264-1";1;100;473;656;"P";75;FALSE;0;"NGz"
"34";95438;"185-2";1;100;569;635;"P";74;TRUE;1;"NGz"
"35";99743;"66-1";1;90;615;1466;"P";65;FALSE;0;"FGz"
"36";43388;"155-1";1;100;639;1123;"P";70;TRUE;1;"NGz"
"37";48540;"145-2";1;100;607;1379;"P";72;TRUE;1;"NGz"
"38";95439;"185-2";1;90;629;2285;"P";68;TRUE;1;"NGz"
