"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";40008;"185-2";1;100;594;1485;"P";78;TRUE;1;"FGz"
"2";40009;"185-2";1;100;594;1675;"P";78;FALSE;1;"FGz"
"3";40086;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz"
"4";40105;"189-2";1;100;569;1486;"P";69;TRUE;1;"FGz"
"5";40125;"185-2";1;100;579;1485;"P";70;TRUE;1;"FGz"
"6";40144;"185-2";1;100;534;1485;"P";75;TRUE;1;"FGz"
"7";40145;"185-2";1;100;534;1685;"P";75;TRUE;1;"FGz"
"8";40184;"185-2";1;100;569;1465;"P";75;TRUE;1;"FGz"
"9";40185;"185-2";1;100;569;1485;"P";75;TRUE;1;"FGz"
"10";40221;"189-2";1;100;594;1686;"P";70;TRUE;1;"FGz"
"11";40235;"185-2";1;100;619;1885;"G";68;TRUE;1;"GzG"
"12";40240;"Re 482-2";1;100;594;1484;"P";70;TRUE;1;"FGz"
"13";40261;"Re 482-2";1;100;529;1684;"P";70;TRUE;1;"FGz"
"14";40291;"Re 482-2";1;100;594;1684;"P";70;TRUE;1;"FGz"
"15";40424;"4370-1";1;100;619;1490;"P";75;TRUE;1;"FGz"
"16";41052;"185-2";1;100;569;1485;"P";70;TRUE;1;"FGz"
"17";41082;"189-2";1;100;570;1466;"P";78;TRUE;1;"FGz"
"18";41083;"189-2";1;100;569;1486;"P";78;TRUE;1;"FGz"
"19";41600;"145-2";1;100;573;1380;"P";71;TRUE;1;"FGz"
"20";42017;"145-2";1;100;593;1680;"P";70;FALSE;1;"FGz"
"21";42066;"Re 482-2";1;100;539;1484;"P";70;TRUE;1;"FGz"
"22";42067;"Re 482-2";1;100;539;1684;"P";70;TRUE;1;"FGz"
"23";43017;"Re 482-2";1;100;594;1674;"P";70;TRUE;1;"FGz"
"24";43075;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"25";43661;"145-2";1;100;538;1680;"P";75;TRUE;1;"FGz"
"26";43681;"Re 421-1";1;100;565;1285;"P";70;TRUE;1;"FGz"
"27";43700;"185-2";1;100;594;1485;"P";75;TRUE;1;"FGz"
"28";47080;"189-2";1;100;619;1986;"G";65;TRUE;1;"GzG"
"29";48011;"155-1";1;100;439;1383;"P";70;TRUE;1;"FGz"
"30";48535;"185-2";1;100;219;1385;"P";72;TRUE;1;"NGz"
"31";49540;"185-2";1;90;539;2085;"G";61;FALSE;1;"FGz"
"32";50034;"152-3";1;120;399;1087;"P";90;TRUE;1;"FGz"
"33";50280;"145-2";1;100;638;1600;"P";70;TRUE;1;"FGz"
"34";50283;"152-3";1;120;619;1682;"P";78;TRUE;1;"FGz"
"35";41045;"Re 482-2";1;100;569;1484;"P";70;TRUE;1;"FGz"
"36";43087;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"37";43088;"Re 482-2";1;100;594;1484;"P";68;TRUE;1;"FGz"
"38";43095;"Re 482-2";1;100;594;1684;"P";67;TRUE;1;"FGz"
"39";43691;"145-2";1;100;618;1580;"P";67;TRUE;1;"FGz"
"40";43765;"185-2";1;100;549;1685;"P";75;TRUE;1;"FGz"
"41";44622;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"42";44628;"155-1";1;100;689;1723;"P";67;TRUE;1;"FGz"
"43";44663;"155-1";1;100;689;2623;"G";67;TRUE;1;"GzG"
"44";45001;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"45";45011;"185-2";1;100;689;2585;"G";70;TRUE;1;"GzG"
"46";45015;"185-2";1;100;689;2585;"G";70;TRUE;1;"GzG"
"47";45025;"185-2";1;100;619;1485;"P";67;TRUE;1;"FGz"
"48";47083;"189-2";1;100;719;2286;"G";65;TRUE;1;"GzG"
"49";49001;"G1206-3";1;100;415;1887;"P";56;FALSE;0;"FGz"
"50";91819;"294-1";1;80;174;529;"P";65;FALSE;0;"NGz"
