"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";47774;"151-1";1;100;569;1318;"P";76;TRUE;1;"FGz"
"2";47781;"151-1";2;80;614;4156;"P";56;FALSE;1;"FGz"
"3";47782;"151-1";1;100;619;1318;"P";76;FALSE;1;"FGz"
"4";47785;"151-1";2;80;614;4156;"P";56;FALSE;1;"FGz"
"5";47786;"151-1";1;100;619;1318;"P";75;FALSE;1;"FGz"
"6";49738;"185-2";1;100;594;1285;"P";78;TRUE;1;"NGz"
"7";60028;"155-1";1;100;669;923;"P";69;FALSE;1;"FGz"
"8";60044;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"9";60046;"185-2";1;100;219;485;"P";67;FALSE;1;"FGz"
"10";60121;"155-1";1;100;721;923;"P";69;FALSE;1;"FGz"
"11";60124;"155-1";1;100;699;1323;"P";62;FALSE;1;"FGz"
"12";62781;"185-2";1;100;629;1285;"P";72;TRUE;1;"NGz"
"13";69151;"145-2";1;90;418;2180;"P";75;TRUE;1;"NGz"
"14";69183;"145-2";1;115;418;780;"R/P";115;TRUE;1;"NGz"
"15";60041;"155-1";1;100;719;1423;"P";73;FALSE;1;"FGz"
"16";60975;"151-1";1;100;359;868;"P";100;FALSE;1;"FGz"
"17";52874;"155-1";1;100;719;1623;"P";70;FALSE;1;"NGz"
"18";56292;"185-2";1;75;719;1685;"P";37;FALSE;1;"NGz"
"19";56298;"294-3";1;80;634;1280;"P";50;FALSE;0;"NGz"
"20";56301;"294-3";1;80;614;1280;"P";50;FALSE;0;"NGz"
"21";62548;"185-2";1;100;719;885;"P";70;TRUE;1;"NGz"
