"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";1001;"185-2";1;100;649;1685;"P";75;TRUE;1;"FGz"
"2";32846;"189-2";1;100;619;1886;"G";85;TRUE;1;"NGz"
"3";43100;"189-2";1;100;649;1686;"P";78;TRUE;1;"FGz"
"4";43556;"145-2";1;100;598;1379;"P";68;TRUE;1;"FGz"
"5";43944;"189-2";1;100;639;1686;"P";92;TRUE;1;"FGz"
"6";43945;"189-2";1;100;639;1686;"P";92;FALSE;1;"FGz"
"7";47512;"145-2";1;100;598;1379;"P";70;TRUE;1;"NGz"
"8";47520;"155-1";1;100;670;1223;"P";66;FALSE;1;"FGz"
"9";48434;"155-1";1;100;579;1123;"P";67;TRUE;1;"FGz"
"10";48435;"155-1";1;100;579;1123;"P";67;TRUE;1;"Gz"
"11";50161;"151-1";1;120;699;1318;"P";75;TRUE;1;"FGz"
"12";50214;"145-2";1;100;598;1680;"P";73;FALSE;1;"FGz"
"13";50304;"152-3";1;120;719;1462;"P";75;TRUE;1;"FGz"
"14";50305;"152-3";1;110;719;1587;"P";75;TRUE;1;"FGz"
"15";50500;"152-3";1;120;719;1187;"P";76;TRUE;1;"FGz"
"16";50501;"152-3";1;120;719;1462;"P";75;TRUE;1;"FGz"
"17";51040;"155-1";1;80;629;1723;"P";47;FALSE;1;"FGz"
"18";51041;"185-2";1;80;629;2665;"G";64;FALSE;1;"GzG"
"19";51775;"155-1";1;100;594;1573;"P";70;TRUE;1;"FGz"
"20";51779;"155-1";1;100;529;1573;"P";70;FALSE;1;"FGz"
"21";52252;"155-1";1;100;719;1573;"P";60;TRUE;1;"FGz"
"22";60043;"155-1";1;100;719;1323;"P";62;FALSE;1;"FGz"
"23";60060;"151-1";1;100;719;1318;"P";62;FALSE;1;"FGz"
"24";60162;"155-1";1;100;670;1323;"P";60;FALSE;1;"NGz"
"25";60417;"155-1";1;90;579;1123;"P";63;FALSE;1;"FGz"
"26";60657;"155-1";1;100;499;823;"P";80;FALSE;1;"FGz"
"27";62147;"185-2";1;100;559;885;"P";70;TRUE;1;"NGz"
"28";62518;"140-1";1;100;216;883;"P";60;FALSE;1;"NGz"
"29";63019;"155-1";1;100;469;823;"P";80;FALSE;1;"FGz"
"30";63290;"143-6";2;100;544;965;"P";90;TRUE;1;"NGz"
"31";63346;"143-6";2;90;484;1900;"P";60;TRUE;1;"NGz"
"32";88724;"182-2";1;100;619;1886;"G";85;TRUE;1;"GzG"
"33";88725;"182-2";1;100;619;1686;"P";85;FALSE;1;"FGz"
"34";91506;"218-1";1;100;64;309;"P";85;FALSE;0;"NGz"
"35";92360;"634-1";1;100;53;97;"P";70;FALSE;0;"NGz"
"36";49703;"185CL1-1";1;120;669;884;"P";100;TRUE;1;"FGz"
"37";50213;"145-2";1;90;598;2080;"G";70;FALSE;1;"GzG"
"38";51032;"155-1";1;90;469;1723;"P";52;FALSE;1;"FGz"
"39";60108;"155-1";1;100;619;1123;"P";70;FALSE;1;"FGz"
"40";61201;"155-1";1;90;369;2123;"G";66;FALSE;1;"GzG"
"41";63275;"145-2";1;100;618;1280;"P";87;FALSE;1;"FGz"
"42";69399;"ER 20D-2";1;100;559;1080;"P";77;FALSE;0;"FGz"
"43";69444;"ER 20D-2";1;80;559;1880;"P";77;FALSE;0;"NGz"
"44";95069;"189-2";1;100;519;1786;"P";89;FALSE;1;"FGz"
"45";95105;"142-1";2;80;506;2865;"P";58;FALSE;1;"FGz"
"46";52242;"155-1";1;100;719;1723;"P";70;FALSE;1;"NGz"
"47";52244;"155-1";1;90;719;1723;"P";60;FALSE;1;"NGz"
"48";54365;"155-1";1;90;659;1723;"P";56;FALSE;1;"NGz"
"49";54367;"155-1";1;100;659;1723;"P";56;FALSE;1;"NGz"
"50";54382;"294-3";1;80;314;680;"P";37;FALSE;0;"NGz"
"51";54383;"294-3";1;80;314;380;"P";37;FALSE;0;"NGz"
"52";62952;"185-2";1;90;399;1795;"P";56;TRUE;1;"NGz"
"53";91045;"145-2";1;100;628;980;"P";67;TRUE;1;"NGz"
"54";93690;"714-1";1;70;9;21;"P";99;FALSE;0;"NGz"
