"";"TRAINRUN";"TFZ";"NUM_TFZ";"VMAX";"TOTALLENGTH";"TOTALWEIGHT";"BREAKCLASS";"BrH";"LZB";"ELECTRIC";"TRAINCLASS"
"1";49350;"151-1";1;90;369;1718;"P";56;TRUE;1;"FGz"
"2";49599;"185-2";1;90;339;1705;"P";58;TRUE;1;"NGz"
"3";60305;"151-1";1;100;419;1718;"P";65;FALSE;1;"FGz"
"4";60306;"151-1";1;100;419;818;"P";80;FALSE;1;"FGz"
"5";62560;"185-2";1;100;359;685;"P";70;TRUE;1;"NGz"
"6";88772;"185-2";1;100;379;685;"P";85;TRUE;1;"NGz"
"7";88805;"145-2";1;100;378;680;"P";85;TRUE;1;"NGz"
"8";88806;"185-2";1;100;379;685;"P";85;TRUE;1;"NGz"
"9";95239;"185CL1-1";1;90;399;1844;"P";55;FALSE;1;"FGz"
"10";95241;"185CL1-1";1;90;399;1844;"P";56;TRUE;1;"FGz"
"11";95242;"185CL1-1";1;100;594;1034;"P";70;TRUE;1;"FGz"
"12";95246;"185CL1-1";1;100;669;1034;"P";70;TRUE;1;"FGz"
"13";49555;"185-2";1;90;359;1885;"P";62;FALSE;1;"FGz"
"14";49578;"185-2";1;100;379;625;"P";72;TRUE;1;"NGz"
"15";56032;"155-1";1;100;719;1723;"P";66;FALSE;1;"FGz"
"16";56033;"155-1";1;100;689;1723;"P";60;FALSE;1;"FGz"
"17";56034;"155-1";1;100;719;1723;"P";66;FALSE;1;"FGz"
"18";56036;"155-1";1;100;719;1723;"P";60;FALSE;1;"FGz"
"19";56038;"155-1";1;100;719;1723;"P";66;FALSE;1;"NGz"
"20";56067;"290-1";1;80;464;779;"P";50;FALSE;0;"NGz"
"21";56068;"290-1";1;80;464;1079;"P";47;FALSE;0;"NGz"
"22";61750;"155-1";1;100;419;923;"P";80;FALSE;1;"NGz"
"23";61751;"185-2";1;90;369;1885;"G";61;FALSE;1;"GzG"
"24";61781;"155-1";1;100;719;1123;"P";69;FALSE;1;"NGz"
"25";61782;"155-1";1;100;719;1473;"P";74;FALSE;1;"NGz"
"26";61785;"185-2";1;100;519;1285;"P";75;FALSE;1;"NGz"
"27";61793;"185-2";1;100;299;1685;"P";53;FALSE;1;"FGz"
"28";62552;"185-2";1;100;419;1085;"P";70;TRUE;1;"NGz"
"29";89547;"185-2";1;100;379;685;"P";85;TRUE;1;"NGz"
"30";89548;"185-2";1;100;379;685;"P";85;TRUE;1;"NGz"
"31";91282;"Re 482-2";1;100;719;1084;"P";90;FALSE;1;"FGz"
"32";92426;"704-1";1;90;52;180;"P";71;FALSE;0;"NGz"
"33";95244;"185CL1-1";1;100;599;1034;"P";70;TRUE;1;"FGz"
