"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
1098;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2800;"G";"232-2";1;21023,0807199065
1099;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2900;"G";"232-2";1;21047,3140154804
1123;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2800;"P";"232-2";1;21023,0807199065
1124;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2900;"P";"232-2";1;21047,3140154804
1178;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2500;"G";"246-1";1;21031,8122203916
1197;53;"G";70;0,959183673469388;0,938775510204082;1;0,948979591836735;0,908163265306122;2500;"P";"246-1";1;21031,8122203916
1098;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2800;"G";"232-2";1;21023,0807199065
1099;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2900;"G";"232-2";1;21047,3140154804
1123;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2800;"P";"232-2";1;21023,0807199065
1124;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2900;"P";"232-2";1;21047,3140154804
1178;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2500;"G";"246-1";1;21031,8122203916
1197;50;"G";70;0,959183673469388;0,948979591836735;1;0,948979591836735;0,908163265306122;2500;"P";"246-1";1;21031,8122203916
1098;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2800;"G";"232-2";1;21023,0807199065
1099;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2900;"G";"232-2";1;21047,3140154804
1123;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2800;"P";"232-2";1;21023,0807199065
1124;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2900;"P";"232-2";1;21047,3140154804
1176;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;2300;"G";"246-1";1;20977,7450704549
1177;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;2400;"G";"246-1";1;21008,1507400771
1178;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2500;"G";"246-1";1;21031,8122203916
1195;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;2300;"P";"246-1";1;20977,7450704549
1196;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;2400;"P";"246-1";1;21008,1507400771
1197;47;"G";70;0,959183673469388;0,959183673469388;1;0,948979591836735;0,918367346938776;2500;"P";"246-1";1;21031,8122203916
1277;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;3400;"G";"250-1";1;21038,3855264338
1278;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;3500;"G";"250-1";1;20995,8874739154
1305;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;3400;"P";"250-1";1;21038,3855264338
1306;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;3500;"P";"250-1";1;20995,8874739154
2319;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;1700;"G";"G1206-3";1;21017,7794317675
2338;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;1700;"P";"G1206-3";1;21017,7794317675
2356;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;1700;"G";"G1206-4";1;21000,7807047749
2357;47;"G";70;0,969387755102041;0,959183673469388;1;0,948979591836735;0,908163265306122;1800;"G";"G1206-4";1;21057,7490009631
2371;47;"G";70;0,948979591836735;0,959183673469388;1;0,948979591836735;0,908163265306122;1700;"P";"G1206-4";1;21000,7807047749
2372;47;"G";70;0,969387755102041;0,959183673469388;1;0,948979591836735;0,908163265306122;1800;"P";"G1206-4";1;21057,7490009631
1098;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2800;"G";"232-2";1;21023,0807199065
1099;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2900;"G";"232-2";1;21047,3140154804
1123;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2800;"P";"232-2";1;21023,0807199065
1124;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2900;"P";"232-2";1;21047,3140154804
1176;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;2300;"G";"246-1";1;20977,7450704549
1177;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;2400;"G";"246-1";1;21008,1507400771
1178;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2500;"G";"246-1";1;21031,8122203916
1195;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;2300;"P";"246-1";1;20977,7450704549
1196;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;2400;"P";"246-1";1;21008,1507400771
1197;40;"G";70;0,959183673469388;0,979591836734694;1;0,948979591836735;0,918367346938776;2500;"P";"246-1";1;21031,8122203916
1277;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;3400;"G";"250-1";1;21038,3855264338
1278;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;3500;"G";"250-1";1;20995,8874739154
1305;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;3400;"P";"250-1";1;21038,3855264338
1306;40;"G";70;0,948979591836735;0,979591836734694;1;0,948979591836735;0,908163265306122;3500;"P";"250-1";1;20995,8874739154
