"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
47;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2300;"G";"1116-1";1;585,10950190292
48;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2400;"G";"1116-1";1;604,48145253987
49;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2500;"G";"1116-1";1;626,217834672717
50;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2600;"G";"1116-1";1;651,202442782678
51;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2700;"G";"1116-1";1;680,845905690608
70;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2300;"P";"1116-1";1;585,10950190292
71;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2400;"P";"1116-1";1;604,48145253987
72;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2500;"P";"1116-1";1;626,217834672717
73;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2600;"P";"1116-1";1;651,202442782678
74;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;2700;"P";"1116-1";1;680,845905690608
78;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;1500;"G";"1144-1";1;579,47097733483
79;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;1600;"G";"1144-1";1;601,450623199413
80;54;"P";90;0,945652173913043;0,945652173913043;1;0,934782608695652;0,91304347826087;1700;"G";"1144-1";1;636,690615905179
81;54;"P";90;0,945652173913043;0,945652173913043;1;0,934782608695652;0,91304347826087;1800;"G";"1144-1";1;671,364776696599
85;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;1500;"P";"1144-1";1;579,47097733483
86;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;1600;"P";"1144-1";1;601,450623199413
87;54;"P";90;0,945652173913043;0,945652173913043;1;0,934782608695652;0,91304347826087;1700;"P";"1144-1";1;636,690615905179
88;54;"P";90;0,945652173913043;0,945652173913043;1;0,934782608695652;0,91304347826087;1800;"P";"1144-1";1;671,364776696599
95;54;"P";90;0,967391304347826;0,945652173913043;1;0,934782608695652;0,91304347826087;1500;"G";"1265-1";1;797,861877661693
96;54;"P";90;0,978260869565217;0,945652173913043;1;0,934782608695652;0,923913043478261;1600;"G";"1265-1";1;833,090380772918
97;54;"P";90;0,978260869565217;0,945652173913043;1;0,934782608695652;0,923913043478261;1700;"G";"1265-1";1;883,116607505248
105;54;"P";90;0,967391304347826;0,945652173913043;1;0,934782608695652;0,91304347826087;1500;"P";"1265-1";1;797,861877661693
106;54;"P";90;0,978260869565217;0,945652173913043;1;0,934782608695652;0,923913043478261;1600;"P";"1265-1";1;833,090380772918
107;54;"P";90;0,978260869565217;0,945652173913043;1;0,934782608695652;0,923913043478261;1700;"P";"1265-1";1;883,116607505248
125;54;"P";90;0,934782608695652;0,945652173913043;1;0,934782608695652;0,902173913043478;1400;"G";"139-1";1;584,578254562423
126;54;"P";90;0,945652173913043;0,945652173913043;1;0,934782608695652;0,91304347826087;1500;"G";"139-1";1;610,99557684474
