"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
905;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;1300;"G";"203-1";1;862,916691385991
921;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;1300;"P";"203-1";1;862,916691385991
1432;58;"G";90;0,969879518072289;0,933734939759036;1;0,981927710843373;0,903614457831325;3200;"G";"264-1";1;893,02756852517
1463;58;"G";90;0,969879518072289;0,933734939759036;1;0,981927710843373;0,903614457831325;3200;"P";"264-1";1;893,02756852517
1529;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2100;"G";"285-2";1;852,823600844389
1530;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2200;"G";"285-2";1;870,444529404569
1531;58;"G";90;0,975903614457831;0,933734939759036;1;0,981927710843373;0,909638554216867;2300;"G";"285-2";1;900,374323309766
1552;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2100;"P";"285-2";1;852,823600844389
1553;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2200;"P";"285-2";1;870,444529404569
1554;58;"G";90;0,975903614457831;0,933734939759036;1;0,981927710843373;0,909638554216867;2300;"P";"285-2";1;900,374323309766
2135;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;1900;"G";"ER 20D-2";1;867,675546412313
2136;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2000;"G";"ER 20D-2";1;915,962265662011
2152;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;1900;"P";"ER 20D-2";1;867,675546412313
2153;58;"G";90;0,939759036144578;0,933734939759036;1;0,981927710843373;0,903614457831325;2000;"P";"ER 20D-2";1;915,962265662011
905;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;1300;"G";"203-1";1;862,916691385991
921;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;1300;"P";"203-1";1;862,916691385991
1432;57;"G";90;0,969879518072289;0,939759036144578;1;0,981927710843373;0,903614457831325;3200;"G";"264-1";1;893,02756852517
1463;57;"G";90;0,969879518072289;0,939759036144578;1;0,981927710843373;0,903614457831325;3200;"P";"264-1";1;893,02756852517
1529;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2100;"G";"285-2";1;852,823600844389
1530;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2200;"G";"285-2";1;870,444529404569
1531;57;"G";90;0,975903614457831;0,939759036144578;1;0,981927710843373;0,909638554216867;2300;"G";"285-2";1;900,374323309766
1552;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2100;"P";"285-2";1;852,823600844389
1553;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2200;"P";"285-2";1;870,444529404569
1554;57;"G";90;0,975903614457831;0,939759036144578;1;0,981927710843373;0,909638554216867;2300;"P";"285-2";1;900,374323309766
2135;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;1900;"G";"ER 20D-2";1;867,675546412313
2136;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2000;"G";"ER 20D-2";1;915,962265662011
2152;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;1900;"P";"ER 20D-2";1;867,675546412313
2153;57;"G";90;0,939759036144578;0,939759036144578;1;0,981927710843373;0,903614457831325;2000;"P";"ER 20D-2";1;915,962265662011
130;56;"G";90;0,951807228915663;0,957831325301205;1;0,981927710843373;0,909638554216867;1900;"G";"139-1";1;786,260801626734
147;56;"G";90;0,951807228915663;0,957831325301205;1;0,981927710843373;0,909638554216867;1900;"P";"139-1";1;786,260801626734
259;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,91566265060241;2700;"G";"145-2";1;736,758218235227
282;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,91566265060241;2700;"P";"145-2";1;736,758218235227
347;56;"G";90;0,951807228915663;0,957831325301205;1;0,981927710843373;0,909638554216867;2900;"G";"151-1";1;805,686712874635
374;56;"G";90;0,951807228915663;0,957831325301205;1;0,981927710843373;0,909638554216867;2900;"P";"151-1";1;805,686712874635
582;56;"G";90;0,94578313253012;0,957831325301205;1;0,981927710843373;0,903614457831325;1800;"G";"180-1";1;786,579493951811
602;56;"G";90;0,94578313253012;0,957831325301205;1;0,981927710843373;0,903614457831325;1800;"P";"180-1";1;786,579493951811
904;56;"G";90;0,921686746987952;0,957831325301205;1;0,981927710843373;0,903614457831325;1200;"G";"203-1";1;804,748278856866
905;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;1300;"G";"203-1";1;862,916691385991
920;56;"G";90;0,921686746987952;0,957831325301205;1;0,981927710843373;0,903614457831325;1200;"P";"203-1";1;804,748278856866
921;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;1300;"P";"203-1";1;862,916691385991
1430;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;3000;"G";"264-1";1;842,933062178326
1431;56;"G";90;0,957831325301205;0,957831325301205;1;0,981927710843373;0,909638554216867;3100;"G";"264-1";1;865,098642474435
1432;56;"G";90;0,969879518072289;0,957831325301205;1;0,981927710843373;0,921686746987952;3200;"G";"264-1";1;893,02756852517
1461;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;3000;"P";"264-1";1;842,933062178326
1462;56;"G";90;0,957831325301205;0,957831325301205;1;0,981927710843373;0,909638554216867;3100;"P";"264-1";1;865,098642474435
1463;56;"G";90;0,969879518072289;0,957831325301205;1;0,981927710843373;0,921686746987952;3200;"P";"264-1";1;893,02756852517
1528;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;2000;"G";"285-2";1;819,072890953236
1529;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2100;"G";"285-2";1;852,823600844389
1530;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2200;"G";"285-2";1;870,444529404569
1531;56;"G";90;0,975903614457831;0,957831325301205;1;0,981927710843373;0,927710843373494;2300;"G";"285-2";1;900,374323309766
1551;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;2000;"P";"285-2";1;819,072890953236
1552;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2100;"P";"285-2";1;852,823600844389
1553;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2200;"P";"285-2";1;870,444529404569
1554;56;"G";90;0,975903614457831;0,957831325301205;1;0,981927710843373;0,927710843373494;2300;"P";"285-2";1;900,374323309766
1740;56;"G";90;0,963855421686747;0,957831325301205;1;0,981927710843373;0,91566265060241;1600;"G";"371-1";1;799,728324287861
1758;56;"G";90;0,963855421686747;0,957831325301205;1;0,981927710843373;0,91566265060241;1600;"P";"371-1";1;799,728324287861
2134;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;1800;"G";"ER 20D-2";1;838,759889014436
2135;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;1900;"G";"ER 20D-2";1;867,675546412313
2136;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2000;"G";"ER 20D-2";1;915,962265662011
2151;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;1800;"P";"ER 20D-2";1;838,759889014436
2152;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;1900;"P";"ER 20D-2";1;867,675546412313
2153;56;"G";90;0,939759036144578;0,957831325301205;1;0,981927710843373;0,921686746987952;2000;"P";"ER 20D-2";1;915,962265662011
2404;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;1600;"G";"G1700-2";1;927,918729751354
2408;56;"G";90;0,927710843373494;0,957831325301205;1;0,981927710843373;0,909638554216867;1600;"P";"G1700-2";1;927,918729751354
130;54;"G";90;0,951807228915663;0,987951807228916;1;0,981927710843373;0,939759036144578;1900;"G";"139-1";1;786,260801626734
