"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
129;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"G";"139-1";1;727,797148160221
130;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"G";"139-1";1;775,858768974776
146;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"P";"139-1";1;727,797148160221
147;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"P";"139-1";1;775,858768974776
164;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"G";"140-1";1;726,559840336857
165;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"G";"140-1";1;774,422131184989
184;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"P";"140-1";1;726,559840336857
185;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"P";"140-1";1;774,422131184989
253;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2100;"G";"145-2";1;610,316136227974
254;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"G";"145-2";1;625,143647248742
255;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2300;"G";"145-2";1;639,867363211437
256;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2400;"G";"145-2";1;656,131149321496
257;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2500;"G";"145-2";1;667,802095899358
258;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2600;"G";"145-2";1;693,694839359418
259;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2700;"G";"145-2";1;724,764990582595
276;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2100;"P";"145-2";1;610,316136227974
277;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"P";"145-2";1;625,143647248742
278;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2300;"P";"145-2";1;639,867363211437
279;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2400;"P";"145-2";1;656,131149321496
280;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2500;"P";"145-2";1;667,802095899358
281;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2600;"P";"145-2";1;693,694839359418
282;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2700;"P";"145-2";1;724,764990582595
346;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2800;"G";"151-1";1;743,713943784932
347;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2900;"G";"151-1";1;795,579158083838
373;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2800;"P";"151-1";1;743,713943784932
374;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2900;"P";"151-1";1;795,579158083838
498;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2800;"G";"155-1";1;807,225575895718
526;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2800;"P";"155-1";1;807,225575895718
582;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"G";"180-1";1;776,725492800807
602;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"P";"180-1";1;776,725492800807
904;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1200;"G";"203-1";1;789,686052626849
905;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1300;"G";"203-1";1;849,597788067087
920;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1200;"P";"203-1";1;789,686052626849
921;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1300;"P";"203-1";1;849,597788067087
1092;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"G";"232-2";1;890,328781367294
1117;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"P";"232-2";1;890,328781367294
1429;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2900;"G";"264-1";1;811,798867839971
1430;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3000;"G";"264-1";1;829,375239049074
1431;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3100;"G";"264-1";1;851,228264522034
1432;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3200;"G";"264-1";1;879,118016169843
1460;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2900;"P";"264-1";1;811,798867839971
1461;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3000;"P";"264-1";1;829,375239049074
1462;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3100;"P";"264-1";1;851,228264522034
1463;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;3200;"P";"264-1";1;879,118016169843
1527;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"G";"285-2";1;771,61663439615
1528;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2000;"G";"285-2";1;805,395642275987
1529;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2100;"G";"285-2";1;839,504697525486
1530;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"G";"285-2";1;857,125626085666
1531;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2300;"G";"285-2";1;887,174918547861
1550;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"P";"285-2";1;771,61663439615
1551;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2000;"P";"285-2";1;805,395642275987
1552;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2100;"P";"285-2";1;839,504697525486
1553;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2200;"P";"285-2";1;857,125626085666
1554;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2300;"P";"285-2";1;887,174918547861
1739;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1500;"G";"371-1";1;735,50194191384
1740;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1600;"G";"371-1";1;788,091409281058
1757;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1500;"P";"371-1";1;735,50194191384
1758;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1600;"P";"371-1";1;788,091409281058
1784;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2400;"G";"4370-1";1;658,952671343387
1804;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2400;"P";"4370-1";1;658,952671343387
2134;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"G";"ER 20D-2";1;825,321513664296
2135;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"G";"ER 20D-2";1;853,805386444292
2136;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2000;"G";"ER 20D-2";1;903,001948201694
2151;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1800;"P";"ER 20D-2";1;825,321513664296
2152;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1900;"P";"ER 20D-2";1;853,805386444292
2153;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;2000;"P";"ER 20D-2";1;903,001948201694
2403;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1500;"G";"G1700-2";1;858,845124317224
2404;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1600;"G";"G1700-2";1;914,958412291036
2407;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1500;"P";"G1700-2";1;858,845124317224
2408;37;"P";75;0,904761904761905;1;1;1;0,904761904761905;1600;"P";"G1700-2";1;914,958412291036
