"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
80;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1700;"G";"1144-1";1;656,631092095655
81;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1800;"G";"1144-1";1;690,710014791837
87;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1700;"P";"1144-1";1;656,631092095655
88;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1800;"P";"1144-1";1;690,710014791837
256;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"G";"145-2";1;667,477507576364
257;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2500;"G";"145-2";1;680,538293946535
258;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2600;"G";"145-2";1;705,900420435657
259;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"G";"145-2";1;736,758218235227
279;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"P";"145-2";1;667,477507576364
280;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2500;"P";"145-2";1;680,538293946535
281;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2600;"P";"145-2";1;705,900420435657
282;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"P";"145-2";1;736,758218235227
302;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"G";"146-3";1;642,136316785997
322;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"P";"146-3";1;642,136316785997
399;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"G";"152-2";1;705,984472754226
426;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"P";"152-2";1;705,984472754226
581;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1700;"G";"180-1";1;724,41610517647
582;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1800;"G";"180-1";1;786,579493951811
601;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1700;"P";"180-1";1;724,41610517647
602;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;1800;"P";"180-1";1;786,579493951811
716;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"G";"185-2";1;638,564391933444
717;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2500;"G";"185-2";1;661,249052910734
718;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2600;"G";"185-2";1;687,42962311637
719;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"G";"185-2";1;718,705415882216
744;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"P";"185-2";1;638,564391933444
745;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2500;"P";"185-2";1;661,249052910734
746;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2600;"P";"185-2";1;687,42962311637
747;60;"G";90;0,980769230769231;0,932692307692308;1;0,990384615384615;0,913461538461538;2700;"P";"185-2";1;718,705415882216
772;60;"G";90;0,971153846153846;0,932692307692308;1;0,990384615384615;0,913461538461538;2400;"G";"185CL1-1";1;637,723522197341
