"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
259;65;"G";90;0,98314606741573;0,910112359550562;1;0,97752808988764;0,904494382022472;2700;"G";"145-2";1;736,758218235227
282;65;"G";90;0,98314606741573;0,910112359550562;1;0,97752808988764;0,904494382022472;2700;"P";"145-2";1;736,758218235227
1531;65;"G";90;0,99438202247191;0,910112359550562;1;0,97752808988764;0,910112359550562;2300;"G";"285-2";1;900,374323309766
1554;65;"G";90;0,99438202247191;0,910112359550562;1;0,97752808988764;0,910112359550562;2300;"P";"285-2";1;900,374323309766
258;64;"G";90;0,97752808988764;0,915730337078652;1;0,97752808988764;0,904494382022472;2600;"G";"145-2";1;705,900420435657
259;64;"G";90;0,98314606741573;0,915730337078652;1;0,97752808988764;0,910112359550562;2700;"G";"145-2";1;736,758218235227
281;64;"G";90;0,97752808988764;0,915730337078652;1;0,97752808988764;0,904494382022472;2600;"P";"145-2";1;705,900420435657
282;64;"G";90;0,98314606741573;0,915730337078652;1;0,97752808988764;0,910112359550562;2700;"P";"145-2";1;736,758218235227
582;64;"G";90;0,97752808988764;0,915730337078652;1;0,97752808988764;0,904494382022472;1800;"G";"180-1";1;786,579493951811
602;64;"G";90;0,97752808988764;0,915730337078652;1;0,97752808988764;0,904494382022472;1800;"P";"180-1";1;786,579493951811
1531;64;"G";90;0,99438202247191;0,915730337078652;1;0,97752808988764;0,915730337078652;2300;"G";"285-2";1;900,374323309766
1554;64;"G";90;0,99438202247191;0,915730337078652;1;0,97752808988764;0,915730337078652;2300;"P";"285-2";1;900,374323309766
258;63;"G";90;0,97752808988764;0,926966292134832;1;0,97752808988764;0,915730337078652;2600;"G";"145-2";1;705,900420435657
259;63;"G";90;0,98314606741573;0,926966292134832;1;0,97752808988764;0,921348314606742;2700;"G";"145-2";1;736,758218235227
281;63;"G";90;0,97752808988764;0,926966292134832;1;0,97752808988764;0,915730337078652;2600;"P";"145-2";1;705,900420435657
282;63;"G";90;0,98314606741573;0,926966292134832;1;0,97752808988764;0,921348314606742;2700;"P";"145-2";1;736,758218235227
582;63;"G";90;0,97752808988764;0,926966292134832;1;0,97752808988764;0,915730337078652;1800;"G";"180-1";1;786,579493951811
602;63;"G";90;0,97752808988764;0,926966292134832;1;0,97752808988764;0,915730337078652;1800;"P";"180-1";1;786,579493951811
905;63;"G";90;0,960674157303371;0,926966292134832;1;0,97752808988764;0,904494382022472;1300;"G";"203-1";1;862,916691385991
921;63;"G";90;0,960674157303371;0,926966292134832;1;0,97752808988764;0,904494382022472;1300;"P";"203-1";1;862,916691385991
