"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
169;53;"G";80;0,914141414141414;0,98989898989899;1;0,994949494949495;0,909090909090909;2300;"G";"140-1";1;20967,9331914759
189;53;"G";80;0,914141414141414;0,98989898989899;1;0,994949494949495;0,909090909090909;2300;"P";"140-1";1;20967,9331914759
586;53;"G";80;0,909090909090909;0,98989898989899;1;0,994949494949495;0,904040404040404;2200;"G";"180-1";1;20994,3194980103
606;53;"G";80;0,909090909090909;0,98989898989899;1;0,994949494949495;0,904040404040404;2200;"P";"180-1";1;20994,3194980103
907;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;1500;"G";"203-1";1;20889,905760838
908;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;1600;"G";"203-1";1;20975,3456352156
909;53;"G";80;0,954545454545455;0,98989898989899;1;0,994949494949495;0,939393939393939;1700;"G";"203-1";1;21042,8333325617
923;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;1500;"P";"203-1";1;20889,905760838
924;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;1600;"P";"203-1";1;20975,3456352156
925;53;"G";80;0,954545454545455;0,98989898989899;1;0,994949494949495;0,939393939393939;1700;"P";"203-1";1;21042,8333325617
1098;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;2800;"G";"232-2";1;21023,0807199065
1099;53;"G";80;0,95959595959596;0,98989898989899;1;0,994949494949495;0,944444444444444;2900;"G";"232-2";1;21047,3140154804
1123;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;2800;"P";"232-2";1;21023,0807199065
1124;53;"G";80;0,95959595959596;0,98989898989899;1;0,994949494949495;0,944444444444444;2900;"P";"232-2";1;21047,3140154804
1177;53;"G";80;0,924242424242424;0,98989898989899;1;0,994949494949495;0,909090909090909;2400;"G";"246-1";1;21008,1507400771
1178;53;"G";80;0,95959595959596;0,98989898989899;1;0,994949494949495;0,944444444444444;2500;"G";"246-1";1;21031,8122203916
1196;53;"G";80;0,924242424242424;0,98989898989899;1;0,994949494949495;0,909090909090909;2400;"P";"246-1";1;21008,1507400771
1197;53;"G";80;0,95959595959596;0,98989898989899;1;0,994949494949495;0,944444444444444;2500;"P";"246-1";1;21031,8122203916
1533;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;2500;"G";"285-2";1;20877,4240062808
1534;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;2600;"G";"285-2";1;20916,2240318009
1535;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;2700;"G";"285-2";1;20973,094596901
1556;53;"G";80;0,939393939393939;0,98989898989899;1;0,994949494949495;0,924242424242424;2500;"P";"285-2";1;20877,4240062808
1557;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;2600;"P";"285-2";1;20916,2240318009
1558;53;"G";80;0,94949494949495;0,98989898989899;1;0,994949494949495;0,934343434343434;2700;"P";"285-2";1;20973,094596901
1743;53;"G";80;0,919191919191919;0,98989898989899;1;0,994949494949495;0,909090909090909;1900;"G";"371-1";1;20934,3841829567
1744;53;"G";80;0,924242424242424;0,98989898989899;1;0,994949494949495;0,914141414141414;2000;"G";"371-1";1;20994,9450078736
1761;53;"G";80;0,919191919191919;0,98989898989899;1;0,994949494949495;0,909090909090909;1900;"P";"371-1";1;20934,3841829567
1762;53;"G";80;0,924242424242424;0,98989898989899;1;0,994949494949495;0,914141414141414;2000;"P";"371-1";1;20994,9450078736
2406;53;"G";80;0,919191919191919;0,98989898989899;1;0,994949494949495;0,904040404040404;1800;"G";"G1700-2";1;20949,9223621852
2410;53;"G";80;0,919191919191919;0,98989898989899;1;0,994949494949495;0,904040404040404;1800;"P";"G1700-2";1;20949,9223621852
169;50;"G";80;0,914141414141414;0,994949494949495;1;0,994949494949495;0,909090909090909;2300;"G";"140-1";1;20967,9331914759
189;50;"G";80;0,914141414141414;0,994949494949495;1;0,994949494949495;0,909090909090909;2300;"P";"140-1";1;20967,9331914759
586;50;"G";80;0,909090909090909;0,994949494949495;1;0,994949494949495;0,904040404040404;2200;"G";"180-1";1;20994,3194980103
606;50;"G";80;0,909090909090909;0,994949494949495;1;0,994949494949495;0,904040404040404;2200;"P";"180-1";1;20994,3194980103
907;50;"G";80;0,939393939393939;0,994949494949495;1;0,994949494949495;0,929292929292929;1500;"G";"203-1";1;20889,905760838
908;50;"G";80;0,94949494949495;0,994949494949495;1;0,994949494949495;0,939393939393939;1600;"G";"203-1";1;20975,3456352156
909;50;"G";80;0,954545454545455;0,994949494949495;1;0,994949494949495;0,944444444444444;1700;"G";"203-1";1;21042,8333325617
923;50;"G";80;0,939393939393939;0,994949494949495;1;0,994949494949495;0,929292929292929;1500;"P";"203-1";1;20889,905760838
924;50;"G";80;0,94949494949495;0,994949494949495;1;0,994949494949495;0,939393939393939;1600;"P";"203-1";1;20975,3456352156
925;50;"G";80;0,954545454545455;0,994949494949495;1;0,994949494949495;0,944444444444444;1700;"P";"203-1";1;21042,8333325617
1098;50;"G";80;0,939393939393939;0,994949494949495;1;0,994949494949495;0,929292929292929;2800;"G";"232-2";1;21023,0807199065
1099;50;"G";80;0,95959595959596;0,994949494949495;1;0,994949494949495;0,94949494949495;2900;"G";"232-2";1;21047,3140154804
1123;50;"G";80;0,939393939393939;0,994949494949495;1;0,994949494949495;0,929292929292929;2800;"P";"232-2";1;21023,0807199065
1124;50;"G";80;0,95959595959596;0,994949494949495;1;0,994949494949495;0,94949494949495;2900;"P";"232-2";1;21047,3140154804
1177;50;"G";80;0,924242424242424;0,994949494949495;1;0,994949494949495;0,914141414141414;2400;"G";"246-1";1;21008,1507400771
1178;50;"G";80;0,95959595959596;0,994949494949495;1;0,994949494949495;0,94949494949495;2500;"G";"246-1";1;21031,8122203916
