"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
45;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2100;"G";"1116-1";1;573,066378340425
46;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2200;"G";"1116-1";1;588,550565750831
47;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2300;"G";"1116-1";1;607,271135689808
48;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;2400;"G";"1116-1";1;626,095641221971
49;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;2500;"G";"1116-1";1;647,221412346245
50;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;2600;"G";"1116-1";1;671,427161794207
51;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;2700;"G";"1116-1";1;700,191143785847
68;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2100;"P";"1116-1";1;573,066378340425
69;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2200;"P";"1116-1";1;588,550565750831
70;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;2300;"P";"1116-1";1;607,271135689808
71;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;2400;"P";"1116-1";1;626,095641221971
72;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;2500;"P";"1116-1";1;647,221412346245
73;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;2600;"P";"1116-1";1;671,427161794207
74;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;2700;"P";"1116-1";1;700,191143785847
76;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;1300;"G";"1144-1";1;557,509442663677
77;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;1400;"G";"1144-1";1;578,424573276305
78;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;1500;"G";"1144-1";1;600,601929715782
79;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"G";"1144-1";1;623,642785159074
80;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"G";"1144-1";1;656,631092095655
81;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"G";"1144-1";1;690,710014791837
83;60;"G";90;0,957746478873239;0,908450704225352;1;0,950704225352113;0,901408450704225;1300;"P";"1144-1";1;557,509442663677
84;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;1400;"P";"1144-1";1;578,424573276305
85;60;"G";90;0,971830985915493;0,908450704225352;1;0,950704225352113;0,901408450704225;1500;"P";"1144-1";1;600,601929715782
86;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"P";"1144-1";1;623,642785159074
87;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"P";"1144-1";1;656,631092095655
88;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"P";"1144-1";1;690,710014791837
97;60;"G";90;0,992957746478873;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"G";"1265-1";1;896,196484617383
107;60;"G";90;0,992957746478873;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"P";"1265-1";1;896,196484617383
127;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"G";"139-1";1;663,187235538243
128;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"G";"139-1";1;690,801841628035
129;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"G";"139-1";1;737,955349431252
130;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1900;"G";"139-1";1;786,260801626734
144;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"P";"139-1";1;663,187235538243
145;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"P";"139-1";1;690,801841628035
146;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"P";"139-1";1;737,955349431252
147;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1900;"P";"139-1";1;786,260801626734
162;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"G";"140-1";1;661,444561705358
163;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"G";"140-1";1;690,2734198636
164;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"G";"140-1";1;731,419696452075
165;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1900;"G";"140-1";1;784,800234470127
182;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"P";"140-1";1;661,444561705358
183;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1700;"P";"140-1";1;690,2734198636
184;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1800;"P";"140-1";1;731,419696452075
185;60;"G";90;0,985915492957746;0,908450704225352;1;0,950704225352113;0,908450704225352;1900;"P";"140-1";1;784,800234470127
201;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1500;"G";"142-1";1;678,590474945993
202;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"G";"142-1";1;714,22174876893
213;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1500;"P";"142-1";1;678,590474945993
214;60;"G";90;0,97887323943662;0,908450704225352;1;0,950704225352113;0,908450704225352;1600;"P";"142-1";1;714,22174876893
