"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
97;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1700;"G";"1265-1";1;883,116607505248
107;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1700;"P";"1265-1";1;883,116607505248
905;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1300;"G";"203-1";1;849,597788067087
921;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1300;"P";"203-1";1;849,597788067087
1089;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1900;"G";"232-2";1;804,749081104135
1090;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2000;"G";"232-2";1;818,279719887837
1091;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2100;"G";"232-2";1;856,479147272973
1092;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2200;"G";"232-2";1;890,328781367294
1114;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1900;"P";"232-2";1;804,749081104135
1115;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2000;"P";"232-2";1;818,279719887837
1116;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2100;"P";"232-2";1;856,479147272973
1117;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;2200;"P";"232-2";1;890,328781367294
1170;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1700;"G";"246-1";1;833,684433887707
1171;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1800;"G";"246-1";1;853,425461200439
1189;62;"P";100;0,98989898989899;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1700;"P";"246-1";1;833,684433887707
1190;62;"P";100;1;0,94949494949495;0,96969696969697;0,939393939393939;0,909090909090909;1800;"P";"246-1";1;853,425461200439
