"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
80;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;1700;"G";"1144-1";1;656,631092095655
81;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;1800;"G";"1144-1";1;690,710014791837
87;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;1700;"P";"1144-1";1;656,631092095655
88;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;1800;"P";"1144-1";1;690,710014791837
256;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;2400;"G";"145-2";1;667,477507576364
257;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2500;"G";"145-2";1;680,538293946535
258;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2600;"G";"145-2";1;705,900420435657
259;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2700;"G";"145-2";1;736,758218235227
279;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;2400;"P";"145-2";1;667,477507576364
280;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2500;"P";"145-2";1;680,538293946535
281;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2600;"P";"145-2";1;705,900420435657
282;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;2700;"P";"145-2";1;736,758218235227
399;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;2700;"G";"152-2";1;705,984472754226
426;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;2700;"P";"152-2";1;705,984472754226
581;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;1700;"G";"180-1";1;724,41610517647
582;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;1800;"G";"180-1";1;786,579493951811
601;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;1700;"P";"180-1";1;724,41610517647
602;53;"G";90;0,956521739130435;1;1;0,934782608695652;0,934782608695652;1800;"P";"180-1";1;786,579493951811
717;53;"G";90;0,934782608695652;1;1;0,934782608695652;0,91304347826087;2500;"G";"185-2";1;661,249052910734
