"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
46;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2200;"G";"1116-1";1;580,837230643221
47;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2300;"G";"1116-1";1;599,023183576921
48;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2400;"G";"1116-1";1;617,779878979104
49;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2500;"G";"1116-1";1;638,866064030003
50;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2600;"G";"1116-1";1;663,161594283398
51;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2700;"G";"1116-1";1;692,072415640491
69;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2200;"P";"1116-1";1;580,837230643221
70;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2300;"P";"1116-1";1;599,023183576921
71;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2400;"P";"1116-1";1;617,779878979104
72;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2500;"P";"1116-1";1;638,866064030003
73;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2600;"P";"1116-1";1;663,161594283398
74;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;2700;"P";"1116-1";1;692,072415640491
78;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1500;"G";"1144-1";1;593,171375649584
79;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1600;"G";"1144-1";1;614,170587194509
80;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1700;"G";"1144-1";1;648,337259641278
81;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1800;"G";"1144-1";1;681,827393504342
85;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1500;"P";"1144-1";1;593,171375649584
86;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1600;"P";"1144-1";1;614,170587194509
87;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1700;"P";"1144-1";1;648,337259641278
88;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1800;"P";"1144-1";1;681,827393504342
129;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1800;"G";"139-1";1;720,705059071206
130;55;"P";80;0,967741935483871;1;0,935483870967742;1;0,903225806451613;1900;"G";"139-1";1;769,48795735389
