"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
48;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"1116-1";1;604,48145253987
49;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"1116-1";1;626,217834672717
50;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"1116-1";1;651,202442782678
51;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"1116-1";1;680,845905690608
71;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"1116-1";1;604,48145253987
72;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"1116-1";1;626,217834672717
73;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"1116-1";1;651,202442782678
74;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"1116-1";1;680,845905690608
78;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"G";"1144-1";1;579,47097733483
79;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"G";"1144-1";1;601,450623199413
80;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"G";"1144-1";1;636,690615905179
81;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"G";"1144-1";1;671,364776696599
85;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"P";"1144-1";1;579,47097733483
86;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"P";"1144-1";1;601,450623199413
87;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"P";"1144-1";1;636,690615905179
88;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"P";"1144-1";1;671,364776696599
97;56;"P";90;0,98;0,94;0,97;0,97;0,91;1700;"G";"1265-1";1;883,116607505248
107;56;"P";90;0,98;0,94;0,97;0,97;0,91;1700;"P";"1265-1";1;883,116607505248
126;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"G";"139-1";1;610,99557684474
127;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"G";"139-1";1;643,494572758846
128;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"G";"139-1";1;671,46695549967
129;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"G";"139-1";1;713,997631726787
130;56;"P";90;0,97;0,94;0,97;0,97;0,9;1900;"G";"139-1";1;769,48795735389
143;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"P";"139-1";1;610,99557684474
144;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"P";"139-1";1;643,494572758846
145;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"P";"139-1";1;671,46695549967
146;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"P";"139-1";1;713,997631726787
147;56;"P";90;0,97;0,94;0,97;0,97;0,9;1900;"P";"139-1";1;769,48795735389
161;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"G";"140-1";1;610,299694425874
162;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"G";"140-1";1;642,218371229167
163;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"G";"140-1";1;670,938533735236
164;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"G";"140-1";1;712,681310853934
165;56;"P";90;0,97;0,94;0,97;0,97;0,9;1900;"G";"140-1";1;768,027390197283
181;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"P";"140-1";1;610,299694425874
182;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"P";"140-1";1;642,218371229167
183;56;"P";90;0,97;0,94;0,97;0,97;0,9;1700;"P";"140-1";1;670,938533735236
184;56;"P";90;0,97;0,94;0,97;0,97;0,9;1800;"P";"140-1";1;712,681310853934
185;56;"P";90;0,97;0,94;0,97;0,97;0,9;1900;"P";"140-1";1;768,027390197283
201;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"G";"142-1";1;661,090474945993
202;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"G";"142-1";1;696,73282296605
213;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"P";"142-1";1;661,090474945993
214;56;"P";90;0,97;0,94;0,97;0,97;0,9;1600;"P";"142-1";1;696,73282296605
225;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"G";"143-6";1;632,100561527776
236;56;"P";90;0,97;0,94;0,97;0,97;0,9;1500;"P";"143-6";1;632,100561527776
252;56;"P";90;0,97;0,94;0,97;0,97;0,9;2000;"G";"145-2";1;578,891111067993
253;56;"P";90;0,97;0,94;0,97;0,97;0,9;2100;"G";"145-2";1;592,644135988739
254;56;"P";90;0,97;0,94;0,97;0,97;0,9;2200;"G";"145-2";1;616,817008426292
255;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"G";"145-2";1;632,013596252544
256;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"145-2";1;648,796016111854
257;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"145-2";1;661,041051091388
258;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"145-2";1;687,576610911848
259;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"145-2";1;719,377265854274
275;56;"P";90;0,97;0,94;0,97;0,97;0,9;2000;"P";"145-2";1;578,891111067993
276;56;"P";90;0,97;0,94;0,97;0,97;0,9;2100;"P";"145-2";1;592,644135988739
277;56;"P";90;0,97;0,94;0,97;0,97;0,9;2200;"P";"145-2";1;616,817008426292
278;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"P";"145-2";1;632,013596252544
279;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"145-2";1;648,796016111854
280;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"145-2";1;661,041051091388
281;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"145-2";1;687,576610911848
282;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"145-2";1;719,377265854274
300;56;"P";90;0,97;0,94;0,97;0,97;0,9;2200;"G";"146-3";1;581,710649597574
301;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"G";"146-3";1;600,377799275096
302;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"146-3";1;620,664912556812
320;56;"P";90;0,97;0,94;0,97;0,97;0,9;2200;"P";"146-3";1;581,710649597574
321;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"P";"146-3";1;600,377799275096
322;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"146-3";1;620,664912556812
341;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"G";"151-1";1;608,822179875708
342;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"151-1";1;635,592152663367
343;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"151-1";1;658,578686594344
344;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"151-1";1;679,247143308141
345;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"151-1";1;705,927005533064
346;56;"P";90;0,97;0,94;0,97;0,97;0,9;2800;"G";"151-1";1;730,313893127416
347;56;"P";90;0,97;0,94;0,97;0,97;0,9;2900;"G";"151-1";1;789,033273721196
368;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"P";"151-1";1;608,822179875708
369;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"151-1";1;635,592152663367
370;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"151-1";1;658,578686594344
371;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"151-1";1;679,247143308141
372;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"151-1";1;705,927005533064
373;56;"P";90;0,97;0,94;0,97;0,97;0,9;2800;"P";"151-1";1;730,313893127416
374;56;"P";90;0,97;0,94;0,97;0,97;0,9;2900;"P";"151-1";1;789,033273721196
396;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"152-2";1;608,893138804921
397;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"152-2";1;631,161487909417
398;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"152-2";1;657,123221288507
399;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"152-2";1;686,758282278036
423;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"152-2";1;608,893138804921
424;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"152-2";1;631,161487909417
425;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"152-2";1;657,123221288507
426;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"152-2";1;686,758282278036
449;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"152-3";1;608,667722796163
450;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"152-3";1;630,901785191079
451;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"152-3";1;656,822661066901
452;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"152-3";1;686,408535365507
471;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"152-3";1;608,667722796163
472;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"152-3";1;630,901785191079
473;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"152-3";1;656,822661066901
474;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"152-3";1;686,408535365507
494;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"155-1";1;686,575745343737
495;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"155-1";1;706,143278507451
496;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"G";"155-1";1;735,070461282314
497;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"G";"155-1";1;765,813166319466
498;56;"P";90;0,97;0,94;0,97;0,97;0,9;2800;"G";"155-1";1;803,195102763282
522;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"155-1";1;686,575745343737
523;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"155-1";1;706,143278507451
524;56;"P";90;0,97;0,94;0,97;0,97;0,9;2600;"P";"155-1";1;735,070461282314
525;56;"P";90;0,97;0,94;0,97;0,97;0,9;2700;"P";"155-1";1;765,813166319466
526;56;"P";90;0,97;0,94;0,97;0,97;0,9;2800;"P";"155-1";1;803,195102763282
548;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"G";"156-1";1;615,776654612838
549;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"G";"156-1";1;637,889161053168
550;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"G";"156-1";1;661,243951652271
568;56;"P";90;0,97;0,94;0,97;0,97;0,9;2300;"P";"156-1";1;615,776654612838
569;56;"P";90;0,97;0,94;0,97;0,97;0,9;2400;"P";"156-1";1;637,889161053168
570;56;"P";90;0,97;0,94;0,97;0,97;0,9;2500;"P";"156-1";1;661,243951652271
577;56;"P";90;0,97;0,94;0,97;0,97;0,9;1300;"G";"180-1";1;568,563015565016
578;56;"P";90;0,97;0,94;0,97;0,97;0,9;1400;"G";"180-1";1;599,066539042114
