"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
112;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"G";"1293-2";1;21446,2807675295
116;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1800;"P";"1293-2";1;21446,2807675295
957;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"G";"211-1";1;21478,7319221571
966;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;1300;"P";"211-1";1;21478,7319221571
2029;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2700;"G";"DE1002-1";1;21441,640431808
2030;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2800;"G";"DE1002-1";1;21536,88589618
2031;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2900;"G";"DE1002-1";1;21615,5740905391
2060;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2700;"P";"DE1002-1";1;21441,640431808
2061;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2800;"P";"DE1002-1";1;21536,88589618
2062;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2900;"P";"DE1002-1";1;21615,5740905391
2254;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2800;"G";"G1206-1";1;21532,2017775241
2278;38;"G";80;1;0,918918918918919;1;1;0,918918918918919;2800;"P";"G1206-1";1;21532,2017775241
111;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1700;"G";"1293-2";1;21277,3234674631
112;37;"G";80;1;1;1;1;1;1800;"G";"1293-2";1;21446,2807675295
115;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1700;"P";"1293-2";1;21277,3234674631
116;37;"G";80;1;1;1;1;1;1800;"P";"1293-2";1;21446,2807675295
956;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1200;"G";"211-1";1;21409,714501504
957;37;"G";80;1;1;1;1;1;1300;"G";"211-1";1;21478,7319221571
965;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1200;"P";"211-1";1;21409,714501504
966;37;"G";80;1;1;1;1;1;1300;"P";"211-1";1;21478,7319221571
1716;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1000;"G";"363-1";1;21698,1262730632
1725;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;1000;"P";"363-1";1;21698,1262730632
1985;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2000;"G";"9274-1";1;21374,5777459515
1986;37;"G";80;0,972972972972973;1;1;1;0,972972972972973;2100;"G";"9274-1";1;21429,4947543914
1989;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2000;"P";"9274-1";1;21374,5777459515
1990;37;"G";80;0,972972972972973;1;1;1;0,972972972972973;2100;"P";"9274-1";1;21429,4947543914
2027;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2500;"G";"DE1002-1";1;21282,9300823887
2028;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2600;"G";"DE1002-1";1;21376,8247228716
2029;37;"G";80;1;1;1;1;1;2700;"G";"DE1002-1";1;21441,640431808
2030;37;"G";80;1;1;1;1;1;2800;"G";"DE1002-1";1;21536,88589618
2031;37;"G";80;1;1;1;1;1;2900;"G";"DE1002-1";1;21615,5740905391
2058;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2500;"P";"DE1002-1";1;21282,9300823887
2059;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2600;"P";"DE1002-1";1;21376,8247228716
2060;37;"G";80;1;1;1;1;1;2700;"P";"DE1002-1";1;21441,640431808
2061;37;"G";80;1;1;1;1;1;2800;"P";"DE1002-1";1;21536,88589618
2062;37;"G";80;1;1;1;1;1;2900;"P";"DE1002-1";1;21615,5740905391
2253;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2700;"G";"G1206-1";1;21464,4696377919
2254;37;"G";80;1;1;1;1;1;2800;"G";"G1206-1";1;21532,2017775241
2277;37;"G";80;0,918918918918919;1;1;1;0,918918918918919;2700;"P";"G1206-1";1;21464,4696377919
2278;37;"G";80;1;1;1;1;1;2800;"P";"G1206-1";1;21532,2017775241
2321;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1900;"G";"G1206-3";1;21143,5773069503
2322;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2000;"G";"G1206-3";1;21165,7077626879
2323;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2100;"G";"G1206-3";1;21275,8740329499
2324;37;"G";80;0,972972972972973;1;1;1;0,972972972972973;2200;"G";"G1206-3";1;21411,0207961447
2340;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1900;"P";"G1206-3";1;21143,5773069503
2341;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2000;"P";"G1206-3";1;21165,7077626879
2342;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2100;"P";"G1206-3";1;21275,8740329499
2343;37;"G";80;0,972972972972973;1;1;1;0,972972972972973;2200;"P";"G1206-3";1;21411,0207961447
2358;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1900;"G";"G1206-4";1;21078,2221377406
2359;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2000;"G";"G1206-4";1;21112,9406770869
2373;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;1900;"P";"G1206-4";1;21078,2221377406
2374;37;"G";80;0,945945945945946;1;1;1;0,945945945945946;2000;"P";"G1206-4";1;21112,9406770869
