"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
259;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;2700;"P";"145-2";1;736,758218235227
582;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;1800;"G";"180-1";1;786,579493951811
602;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;1800;"P";"180-1";1;786,579493951811
1531;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;2300;"G";"285-2";1;900,374323309766
1554;60;"G";90;0,932203389830508;0,932203389830508;1;0,932203389830508;0,915254237288136;2300;"P";"285-2";1;900,374323309766
259;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;2700;"P";"145-2";1;736,758218235227
582;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;1800;"G";"180-1";1;786,579493951811
602;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;1800;"P";"180-1";1;786,579493951811
1531;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;2300;"G";"285-2";1;900,374323309766
1554;58;"G";90;0,932203389830508;0,949152542372881;1;0,932203389830508;0,915254237288136;2300;"P";"285-2";1;900,374323309766
259;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;2700;"P";"145-2";1;736,758218235227
582;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;1800;"G";"180-1";1;786,579493951811
602;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;1800;"P";"180-1";1;786,579493951811
1531;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;2300;"G";"285-2";1;900,374323309766
1554;57;"G";90;0,932203389830508;0,966101694915254;1;0,932203389830508;0,915254237288136;2300;"P";"285-2";1;900,374323309766
259;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;2700;"P";"145-2";1;736,758218235227
582;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;1800;"G";"180-1";1;786,579493951811
602;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;1800;"P";"180-1";1;786,579493951811
1531;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;2300;"G";"285-2";1;900,374323309766
1554;50;"G";90;0,932203389830508;0,983050847457627;1;0,932203389830508;0,915254237288136;2300;"P";"285-2";1;900,374323309766
259;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;2700;"P";"145-2";1;736,758218235227
582;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;1800;"G";"180-1";1;786,579493951811
602;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;1800;"P";"180-1";1;786,579493951811
1531;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;2300;"G";"285-2";1;900,374323309766
1554;47;"G";90;0,932203389830508;1;1;0,932203389830508;0,915254237288136;2300;"P";"285-2";1;900,374323309766
259;60;"G";80;0,932203389830508;0,932203389830508;1;1;0,915254237288136;2700;"G";"145-2";1;736,758218235227
282;60;"G";80;0,932203389830508;0,932203389830508;1;1;0,915254237288136;2700;"P";"145-2";1;736,758218235227
