"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
1530;55;"G";90;0,925;0,95;1;0,9;0,9;2200;"G";"285-2";1;870,444529404569
1531;55;"G";90;0,925;0,95;1;0,9;0,9;2300;"G";"285-2";1;900,374323309766
1553;55;"G";90;0,925;0,95;1;0,9;0,9;2200;"P";"285-2";1;870,444529404569
1554;55;"G";90;0,925;0,95;1;0,9;0,9;2300;"P";"285-2";1;900,374323309766
2136;55;"G";90;0,925;0,95;1;0,9;0,9;2000;"G";"ER 20D-2";1;915,962265662011
2153;55;"G";90;0,925;0,95;1;0,9;0,9;2000;"P";"ER 20D-2";1;915,962265662011
1530;54;"G";90;0,925;1;1;0,9;0,9;2200;"G";"285-2";1;870,444529404569
1531;54;"G";90;0,925;1;1;0,9;0,9;2300;"G";"285-2";1;900,374323309766
1553;54;"G";90;0,925;1;1;0,9;0,9;2200;"P";"285-2";1;870,444529404569
1554;54;"G";90;0,925;1;1;0,9;0,9;2300;"P";"285-2";1;900,374323309766
2136;54;"G";90;0,925;1;1;0,9;0,9;2000;"G";"ER 20D-2";1;915,962265662011
2153;54;"G";90;0,925;1;1;0,9;0,9;2000;"P";"ER 20D-2";1;915,962265662011
1530;60;"G";80;0,925;0,9;1;1;0,9;2200;"G";"285-2";1;870,444529404569
1531;60;"G";80;0,925;0,9;1;1;0,9;2300;"G";"285-2";1;900,374323309766
1553;60;"G";80;0,925;0,9;1;1;0,9;2200;"P";"285-2";1;870,444529404569
1554;60;"G";80;0,925;0,9;1;1;0,9;2300;"P";"285-2";1;900,374323309766
2136;60;"G";80;0,925;0,9;1;1;0,9;2000;"G";"ER 20D-2";1;915,962265662011
2153;60;"G";80;0,925;0,9;1;1;0,9;2000;"P";"ER 20D-2";1;915,962265662011
1530;56;"G";80;0,925;0,925;1;1;0,9;2200;"G";"285-2";1;870,444529404569
1531;56;"G";80;0,925;0,925;1;1;0,9;2300;"G";"285-2";1;900,374323309766
1553;56;"G";80;0,925;0,925;1;1;0,9;2200;"P";"285-2";1;870,444529404569
1554;56;"G";80;0,925;0,925;1;1;0,9;2300;"P";"285-2";1;900,374323309766
2136;56;"G";80;0,925;0,925;1;1;0,9;2000;"G";"ER 20D-2";1;915,962265662011
2153;56;"G";80;0,925;0,925;1;1;0,9;2000;"P";"ER 20D-2";1;915,962265662011
905;55;"G";80;0,9;0,95;1;1;0,9;1300;"G";"203-1";1;862,916691385991
921;55;"G";80;0,9;0,95;1;1;0,9;1300;"P";"203-1";1;862,916691385991
1092;55;"G";80;0,9;0,95;1;1;0,9;2200;"G";"232-2";1;903,408658479429
1117;55;"G";80;0,9;0,95;1;1;0,9;2200;"P";"232-2";1;903,408658479429
1430;55;"G";80;0,9;0,95;1;1;0,9;3000;"G";"264-1";1;842,933062178326
1431;55;"G";80;0,9;0,95;1;1;0,9;3100;"G";"264-1";1;865,098642474435
1432;55;"G";80;0,9;0,95;1;1;0,9;3200;"G";"264-1";1;893,02756852517
1461;55;"G";80;0,9;0,95;1;1;0,9;3000;"P";"264-1";1;842,933062178326
1462;55;"G";80;0,9;0,95;1;1;0,9;3100;"P";"264-1";1;865,098642474435
1463;55;"G";80;0,9;0,95;1;1;0,9;3200;"P";"264-1";1;893,02756852517
1530;55;"G";80;0,925;0,95;1;1;0,925;2200;"G";"285-2";1;870,444529404569
1531;55;"G";80;0,925;0,95;1;1;0,925;2300;"G";"285-2";1;900,374323309766
1553;55;"G";80;0,925;0,95;1;1;0,925;2200;"P";"285-2";1;870,444529404569
1554;55;"G";80;0,925;0,95;1;1;0,925;2300;"P";"285-2";1;900,374323309766
2135;55;"G";80;0,9;0,95;1;1;0,9;1900;"G";"ER 20D-2";1;867,675546412313
2136;55;"G";80;0,925;0,95;1;1;0,925;2000;"G";"ER 20D-2";1;915,962265662011
2152;55;"G";80;0,9;0,95;1;1;0,9;1900;"P";"ER 20D-2";1;867,675546412313
2153;55;"G";80;0,925;0,95;1;1;0,925;2000;"P";"ER 20D-2";1;915,962265662011
2403;55;"G";80;0,9;0,95;1;1;0,9;1500;"G";"G1700-2";1;872,044529079129
2404;55;"G";80;0,9;0,95;1;1;0,9;1600;"G";"G1700-2";1;927,918729751354
2407;55;"G";80;0,9;0,95;1;1;0,9;1500;"P";"G1700-2";1;872,044529079129
2408;55;"G";80;0,9;0,95;1;1;0,9;1600;"P";"G1700-2";1;927,918729751354
905;54;"G";80;0,9;1;1;1;0,9;1300;"G";"203-1";1;862,916691385991
921;54;"G";80;0,9;1;1;1;0,9;1300;"P";"203-1";1;862,916691385991
1092;54;"G";80;0,9;1;1;1;0,9;2200;"G";"232-2";1;903,408658479429
1117;54;"G";80;0,9;1;1;1;0,9;2200;"P";"232-2";1;903,408658479429
1430;54;"G";80;0,9;1;1;1;0,9;3000;"G";"264-1";1;842,933062178326
1431;54;"G";80;0,9;1;1;1;0,9;3100;"G";"264-1";1;865,098642474435
1432;54;"G";80;0,9;1;1;1;0,9;3200;"G";"264-1";1;893,02756852517
1461;54;"G";80;0,9;1;1;1;0,9;3000;"P";"264-1";1;842,933062178326
1462;54;"G";80;0,9;1;1;1;0,9;3100;"P";"264-1";1;865,098642474435
1463;54;"G";80;0,9;1;1;1;0,9;3200;"P";"264-1";1;893,02756852517
1530;54;"G";80;0,925;1;1;1;0,925;2200;"G";"285-2";1;870,444529404569
1531;54;"G";80;0,925;1;1;1;0,925;2300;"G";"285-2";1;900,374323309766
1553;54;"G";80;0,925;1;1;1;0,925;2200;"P";"285-2";1;870,444529404569
1554;54;"G";80;0,925;1;1;1;0,925;2300;"P";"285-2";1;900,374323309766
2135;54;"G";80;0,9;1;1;1;0,9;1900;"G";"ER 20D-2";1;867,675546412313
2136;54;"G";80;0,925;1;1;1;0,925;2000;"G";"ER 20D-2";1;915,962265662011
2152;54;"G";80;0,9;1;1;1;0,9;1900;"P";"ER 20D-2";1;867,675546412313
2153;54;"G";80;0,925;1;1;1;0,925;2000;"P";"ER 20D-2";1;915,962265662011
2403;54;"G";80;0,9;1;1;1;0,9;1500;"G";"G1700-2";1;872,044529079129
2404;54;"G";80;0,9;1;1;1;0,9;1600;"G";"G1700-2";1;927,918729751354
2407;54;"G";80;0,9;1;1;1;0,9;1500;"P";"G1700-2";1;872,044529079129
2408;54;"G";80;0,9;1;1;1;0,9;1600;"P";"G1700-2";1;927,918729751354
