"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
51;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"1116-1";1;700,191143785847
74;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"1116-1";1;700,191143785847
259;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"145-2";1;736,758218235227
282;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"145-2";1;736,758218235227
399;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"152-2";1;705,984472754226
426;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"152-2";1;705,984472754226
452;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"152-3";1;705,634725841698
474;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"152-3";1;705,634725841698
582;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1800;"G";"180-1";1;786,579493951811
602;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1800;"P";"180-1";1;786,579493951811
718;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"G";"185-2";1;687,42962311637
719;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"185-2";1;718,705415882216
746;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"P";"185-2";1;687,42962311637
747;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"185-2";1;718,705415882216
775;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"185CL1-1";1;718,019347219704
802;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"185CL1-1";1;718,019347219704
829;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"189-2";1;699,987615863871
830;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2800;"G";"189-2";1;734,452358395795
854;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"189-2";1;699,987615863871
855;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2800;"P";"189-2";1;734,452358395795
869;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"189-3";1;701,052876353936
870;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2800;"G";"189-3";1;735,75982355273
883;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"189-3";1;701,052876353936
884;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2800;"P";"189-3";1;735,75982355273
904;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1200;"G";"203-1";1;804,748278856866
905;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1300;"G";"203-1";1;862,916691385991
920;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1200;"P";"203-1";1;804,748278856866
921;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1300;"P";"203-1";1;862,916691385991
1430;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3000;"G";"264-1";1;842,933062178326
1431;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3100;"G";"264-1";1;865,098642474435
1432;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3200;"G";"264-1";1;893,02756852517
1461;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3000;"P";"264-1";1;842,933062178326
1462;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3100;"P";"264-1";1;865,098642474435
1463;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;3200;"P";"264-1";1;893,02756852517
1486;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"G";"28-1";1;687,42962311637
1487;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"28-1";1;718,705415882216
1509;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"P";"28-1";1;687,42962311637
1510;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"28-1";1;718,705415882216
1528;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2000;"G";"285-2";1;819,072890953236
1529;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2100;"G";"285-2";1;852,823600844389
1530;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2200;"G";"285-2";1;870,444529404569
1531;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2300;"G";"285-2";1;900,374323309766
1551;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2000;"P";"285-2";1;819,072890953236
1552;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2100;"P";"285-2";1;852,823600844389
1553;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2200;"P";"285-2";1;870,444529404569
1554;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2300;"P";"285-2";1;900,374323309766
1739;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1500;"G";"371-1";1;746,516665960417
1740;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1600;"G";"371-1";1;799,728324287861
1757;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1500;"P";"371-1";1;746,516665960417
1758;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;1600;"P";"371-1";1;799,728324287861
1821;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"G";"6186-1";1;687,213649538088
1822;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"G";"6186-1";1;718,462169777033
1842;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2600;"P";"6186-1";1;687,213649538088
1843;54;"G";90;0,924242424242424;0,96969696969697;1;0,939393939393939;0,909090909090909;2700;"P";"6186-1";1;718,462169777033
2134;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1800;"G";"ER 20D-2";1;838,759889014436
2135;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1900;"G";"ER 20D-2";1;867,675546412313
2136;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2000;"G";"ER 20D-2";1;915,962265662011
2151;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1800;"P";"ER 20D-2";1;838,759889014436
2152;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1900;"P";"ER 20D-2";1;867,675546412313
2153;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;2000;"P";"ER 20D-2";1;915,962265662011
2404;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1600;"G";"G1700-2";1;927,918729751354
2408;54;"G";90;0,96969696969697;0,96969696969697;1;0,939393939393939;0,924242424242424;1600;"P";"G1700-2";1;927,918729751354
51;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"1116-1";1;700,191143785847
74;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"1116-1";1;700,191143785847
259;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"145-2";1;736,758218235227
282;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"145-2";1;736,758218235227
399;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"152-2";1;705,984472754226
426;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"152-2";1;705,984472754226
452;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"152-3";1;705,634725841698
474;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"152-3";1;705,634725841698
582;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;1800;"G";"180-1";1;786,579493951811
602;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;1800;"P";"180-1";1;786,579493951811
718;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2600;"G";"185-2";1;687,42962311637
719;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"185-2";1;718,705415882216
746;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2600;"P";"185-2";1;687,42962311637
747;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"185-2";1;718,705415882216
775;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"185CL1-1";1;718,019347219704
802;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"P";"185CL1-1";1;718,019347219704
829;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2700;"G";"189-2";1;699,987615863871
830;40;"G";90;0,924242424242424;0,984848484848485;1;0,939393939393939;0,909090909090909;2800;"G";"189-2";1;734,452358395795
