"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
589;54;"P";80;0,955882352941177;0,977941176470588;0,963235294117647;0,970588235294118;0,904411764705882;2500;"G";"180-1";1;40448,0369986868
590;54;"P";80;0,955882352941177;0,977941176470588;0,963235294117647;0,970588235294118;0,904411764705882;2600;"G";"180-1";1;40455,9506657919
609;54;"P";80;0,955882352941177;0,977941176470588;0,963235294117647;0,970588235294118;0,904411764705882;2500;"P";"180-1";1;40448,0369986868
610;54;"P";80;0,955882352941177;0,977941176470588;0,963235294117647;0,970588235294118;0,904411764705882;2600;"P";"180-1";1;40455,9506657919
589;52;"P";80;0,955882352941177;0,985294117647059;0,963235294117647;0,970588235294118;0,911764705882353;2500;"G";"180-1";1;40448,0369986868
590;52;"P";80;0,955882352941177;0,985294117647059;0,963235294117647;0,970588235294118;0,911764705882353;2600;"G";"180-1";1;40455,9506657919
609;52;"P";80;0,955882352941177;0,985294117647059;0,963235294117647;0,970588235294118;0,911764705882353;2500;"P";"180-1";1;40448,0369986868
610;52;"P";80;0,955882352941177;0,985294117647059;0,963235294117647;0,970588235294118;0,911764705882353;2600;"P";"180-1";1;40455,9506657919
588;49;"P";80;0,933823529411765;0,992647058823529;0,963235294117647;0,970588235294118;0,904411764705882;2400;"G";"180-1";1;40440,4256168466
589;49;"P";80;0,955882352941177;0,992647058823529;0,963235294117647;0,970588235294118;0,919117647058823;2500;"G";"180-1";1;40448,0369986868
590;49;"P";80;0,955882352941177;0,992647058823529;0,963235294117647;0,970588235294118;0,919117647058823;2600;"G";"180-1";1;40455,9506657919
608;49;"P";80;0,933823529411765;0,992647058823529;0,963235294117647;0,970588235294118;0,904411764705882;2400;"P";"180-1";1;40440,4256168466
609;49;"P";80;0,955882352941177;0,992647058823529;0,963235294117647;0,970588235294118;0,919117647058823;2500;"P";"180-1";1;40448,0369986868
610;49;"P";80;0,955882352941177;0,992647058823529;0,963235294117647;0,970588235294118;0,919117647058823;2600;"P";"180-1";1;40455,9506657919
587;28;"P";80;0,926470588235294;1;0,963235294117647;0,970588235294118;0,904411764705882;2300;"G";"180-1";1;40424,1388053087
588;28;"P";80;0,933823529411765;1;0,963235294117647;0,970588235294118;0,911764705882353;2400;"G";"180-1";1;40440,4256168466
589;28;"P";80;0,955882352941177;1;0,963235294117647;0,970588235294118;0,926470588235294;2500;"G";"180-1";1;40448,0369986868
590;28;"P";80;0,955882352941177;1;0,963235294117647;0,970588235294118;0,926470588235294;2600;"G";"180-1";1;40455,9506657919
607;28;"P";80;0,926470588235294;1;0,963235294117647;0,970588235294118;0,904411764705882;2300;"P";"180-1";1;40424,1388053087
608;28;"P";80;0,933823529411765;1;0,963235294117647;0,970588235294118;0,911764705882353;2400;"P";"180-1";1;40440,4256168466
609;28;"P";80;0,955882352941177;1;0,963235294117647;0,970588235294118;0,926470588235294;2500;"P";"180-1";1;40448,0369986868
610;28;"P";80;0,955882352941177;1;0,963235294117647;0,970588235294118;0,926470588235294;2600;"P";"180-1";1;40455,9506657919
1746;28;"P";80;0,941176470588235;1;0,963235294117647;0,970588235294118;0,904411764705882;2200;"G";"371-1";1;40448,5766154271
1764;28;"P";80;0,941176470588235;1;0,963235294117647;0,970588235294118;0,904411764705882;2200;"P";"371-1";1;40448,5766154271
589;56;"G";80;0,955882352941177;0,948529411764706;1;0,970588235294118;0,911764705882353;2500;"G";"180-1";1;40460,5965224963
590;56;"G";80;0,955882352941177;0,948529411764706;1;0,970588235294118;0,911764705882353;2600;"G";"180-1";1;40468,5101896014
609;56;"G";80;0,955882352941177;0,948529411764706;1;0,970588235294118;0,911764705882353;2500;"P";"180-1";1;40460,5965224963
610;56;"G";80;0,955882352941177;0,948529411764706;1;0,970588235294118;0,911764705882353;2600;"P";"180-1";1;40468,5101896014
1746;56;"G";80;0,941176470588235;0,948529411764706;1;0,970588235294118;0,904411764705882;2200;"G";"371-1";1;40461,1361392367
1764;56;"G";80;0,941176470588235;0,948529411764706;1;0,970588235294118;0,904411764705882;2200;"P";"371-1";1;40461,1361392367
588;55;"G";80;0,933823529411765;0,963235294117647;1;0,970588235294118;0,904411764705882;2400;"G";"180-1";1;40452,9851406561
589;55;"G";80;0,955882352941177;0,963235294117647;1;0,970588235294118;0,926470588235294;2500;"G";"180-1";1;40460,5965224963
590;55;"G";80;0,955882352941177;0,963235294117647;1;0,970588235294118;0,926470588235294;2600;"G";"180-1";1;40468,5101896014
608;55;"G";80;0,933823529411765;0,963235294117647;1;0,970588235294118;0,904411764705882;2400;"P";"180-1";1;40452,9851406561
609;55;"G";80;0,955882352941177;0,963235294117647;1;0,970588235294118;0,926470588235294;2500;"P";"180-1";1;40460,5965224963
610;55;"G";80;0,955882352941177;0,963235294117647;1;0,970588235294118;0,926470588235294;2600;"P";"180-1";1;40468,5101896014
1746;55;"G";80;0,941176470588235;0,963235294117647;1;0,970588235294118;0,919117647058823;2200;"G";"371-1";1;40461,1361392367
1764;55;"G";80;0,941176470588235;0,963235294117647;1;0,970588235294118;0,919117647058823;2200;"P";"371-1";1;40461,1361392367
587;54;"G";80;0,926470588235294;0,977941176470588;1;0,970588235294118;0,904411764705882;2300;"G";"180-1";1;40445,6407961904
588;54;"G";80;0,933823529411765;0,977941176470588;1;0,970588235294118;0,911764705882353;2400;"G";"180-1";1;40452,9851406561
589;54;"G";80;0,955882352941177;0,977941176470588;1;0,970588235294118;0,933823529411765;2500;"G";"180-1";1;40460,5965224963
590;54;"G";80;0,955882352941177;0,977941176470588;1;0,970588235294118;0,933823529411765;2600;"G";"180-1";1;40468,5101896014
607;54;"G";80;0,926470588235294;0,977941176470588;1;0,970588235294118;0,904411764705882;2300;"P";"180-1";1;40445,6407961904
608;54;"G";80;0,933823529411765;0,977941176470588;1;0,970588235294118;0,911764705882353;2400;"P";"180-1";1;40452,9851406561
609;54;"G";80;0,955882352941177;0,977941176470588;1;0,970588235294118;0,933823529411765;2500;"P";"180-1";1;40460,5965224963
610;54;"G";80;0,955882352941177;0,977941176470588;1;0,970588235294118;0,933823529411765;2600;"P";"180-1";1;40468,5101896014
1746;54;"G";80;0,941176470588235;0,977941176470588;1;0,970588235294118;0,926470588235294;2200;"G";"371-1";1;40461,1361392367
1764;54;"G";80;0,941176470588235;0,977941176470588;1;0,970588235294118;0,926470588235294;2200;"P";"371-1";1;40461,1361392367
587;52;"G";80;0,926470588235294;0,985294117647059;1;0,970588235294118;0,911764705882353;2300;"G";"180-1";1;40445,6407961904
588;52;"G";80;0,933823529411765;0,985294117647059;1;0,970588235294118;0,919117647058823;2400;"G";"180-1";1;40452,9851406561
589;52;"G";80;0,955882352941177;0,985294117647059;1;0,970588235294118;0,941176470588235;2500;"G";"180-1";1;40460,5965224963
590;52;"G";80;0,955882352941177;0,985294117647059;1;0,970588235294118;0,941176470588235;2600;"G";"180-1";1;40468,5101896014
607;52;"G";80;0,926470588235294;0,985294117647059;1;0,970588235294118;0,911764705882353;2300;"P";"180-1";1;40445,6407961904
608;52;"G";80;0,933823529411765;0,985294117647059;1;0,970588235294118;0,919117647058823;2400;"P";"180-1";1;40452,9851406561
609;52;"G";80;0,955882352941177;0,985294117647059;1;0,970588235294118;0,941176470588235;2500;"P";"180-1";1;40460,5965224963
610;52;"G";80;0,955882352941177;0,985294117647059;1;0,970588235294118;0,941176470588235;2600;"P";"180-1";1;40468,5101896014
1746;52;"G";80;0,941176470588235;0,985294117647059;1;0,970588235294118;0,926470588235294;2200;"G";"371-1";1;40461,1361392367
1764;52;"G";80;0,941176470588235;0,985294117647059;1;0,970588235294118;0,926470588235294;2200;"P";"371-1";1;40461,1361392367
586;49;"G";80;0,911764705882353;0,992647058823529;1;0,970588235294118;0,904411764705882;2200;"G";"180-1";1;20994,3194980103
587;49;"G";80;0,926470588235294;0,992647058823529;1;0,970588235294118;0,919117647058823;2300;"G";"180-1";1;40445,6407961904
588;49;"G";80;0,933823529411765;0,992647058823529;1;0,970588235294118;0,926470588235294;2400;"G";"180-1";1;40452,9851406561
589;49;"G";80;0,955882352941177;0,992647058823529;1;0,970588235294118;0,948529411764706;2500;"G";"180-1";1;40460,5965224963
590;49;"G";80;0,955882352941177;0,992647058823529;1;0,970588235294118;0,948529411764706;2600;"G";"180-1";1;40468,5101896014
606;49;"G";80;0,911764705882353;0,992647058823529;1;0,970588235294118;0,904411764705882;2200;"P";"180-1";1;20994,3194980103
607;49;"G";80;0,926470588235294;0,992647058823529;1;0,970588235294118;0,919117647058823;2300;"P";"180-1";1;40445,6407961904
608;49;"G";80;0,933823529411765;0,992647058823529;1;0,970588235294118;0,926470588235294;2400;"P";"180-1";1;40452,9851406561
609;49;"G";80;0,955882352941177;0,992647058823529;1;0,970588235294118;0,948529411764706;2500;"P";"180-1";1;40460,5965224963
610;49;"G";80;0,955882352941177;0,992647058823529;1;0,970588235294118;0,948529411764706;2600;"P";"180-1";1;40468,5101896014
