"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
1531;55;"G";90;0,942307692307692;0,971153846153846;1;0,932692307692308;0,903846153846154;2300;"G";"285-2";1;900,374323309766
1554;55;"G";90;0,942307692307692;0,971153846153846;1;0,932692307692308;0,903846153846154;2300;"P";"285-2";1;900,374323309766
1531;50;"G";90;0,942307692307692;0,990384615384615;1;0,932692307692308;0,903846153846154;2300;"G";"285-2";1;900,374323309766
1554;50;"G";90;0,942307692307692;0,990384615384615;1;0,932692307692308;0,903846153846154;2300;"P";"285-2";1;900,374323309766
1531;25;"G";90;0,942307692307692;1;1;0,932692307692308;0,903846153846154;2300;"G";"285-2";1;900,374323309766
1554;25;"G";90;0,942307692307692;1;1;0,932692307692308;0,903846153846154;2300;"P";"285-2";1;900,374323309766
1531;56;"G";80;0,942307692307692;0,951923076923077;1;1;0,923076923076923;2300;"G";"285-2";1;900,374323309766
1554;56;"G";80;0,942307692307692;0,951923076923077;1;1;0,923076923076923;2300;"P";"285-2";1;900,374323309766
1531;55;"G";80;0,942307692307692;0,971153846153846;1;1;0,932692307692308;2300;"G";"285-2";1;900,374323309766
1554;55;"G";80;0,942307692307692;0,971153846153846;1;1;0,932692307692308;2300;"P";"285-2";1;900,374323309766
1531;50;"G";80;0,942307692307692;0,990384615384615;1;1;0,932692307692308;2300;"G";"285-2";1;900,374323309766
1554;50;"G";80;0,942307692307692;0,990384615384615;1;1;0,932692307692308;2300;"P";"285-2";1;900,374323309766
582;25;"G";80;0,903846153846154;1;1;1;0,903846153846154;1800;"G";"180-1";1;786,579493951811
602;25;"G";80;0,903846153846154;1;1;1;0,903846153846154;1800;"P";"180-1";1;786,579493951811
1531;25;"G";80;0,942307692307692;1;1;1;0,942307692307692;2300;"G";"285-2";1;900,374323309766
1554;25;"G";80;0,942307692307692;1;1;1;0,942307692307692;2300;"P";"285-2";1;900,374323309766
