"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"TFZ";"NUM_TFZ";"T10"
2353;34;"G";80;0,9125;1;1;0,9875;0,9;1400;"G";"G1206-4";1;919,706339316987
2368;34;"G";80;0,9125;1;1;0,9875;0,9;1400;"P";"G1206-4";1;919,706339316987
2353;44;"G";70;0,9125;0,95;1;1;0,9;1400;"G";"G1206-4";1;919,706339316987
2368;44;"G";70;0,9125;0,95;1;1;0,9;1400;"P";"G1206-4";1;919,706339316987
2353;37;"G";70;0,9125;0,9875;1;1;0,9;1400;"G";"G1206-4";1;919,706339316987
2368;37;"G";70;0,9125;0,9875;1;1;0,9;1400;"P";"G1206-4";1;919,706339316987
97;34;"G";70;0,9;1;1;1;0,9;1700;"G";"1265-1";1;896,196484617383
107;34;"G";70;0,9;1;1;1;0,9;1700;"P";"1265-1";1;896,196484617383
1092;34;"G";70;0,9;1;1;1;0,9;2200;"G";"232-2";1;903,408658479429
1117;34;"G";70;0,9;1;1;1;0,9;2200;"P";"232-2";1;903,408658479429
1432;34;"G";70;0,9;1;1;1;0,9;3200;"G";"264-1";1;893,02756852517
1463;34;"G";70;0,9;1;1;1;0,9;3200;"P";"264-1";1;893,02756852517
1530;34;"G";70;0,9;1;1;1;0,9;2200;"G";"285-2";1;870,444529404569
1531;34;"G";70;0,9;1;1;1;0,9;2300;"G";"285-2";1;900,374323309766
1553;34;"G";70;0,9;1;1;1;0,9;2200;"P";"285-2";1;870,444529404569
1554;34;"G";70;0,9;1;1;1;0,9;2300;"P";"285-2";1;900,374323309766
2135;34;"G";70;0,9;1;1;1;0,9;1900;"G";"ER 20D-2";1;867,675546412313
2136;34;"G";70;0,9;1;1;1;0,9;2000;"G";"ER 20D-2";1;915,962265662011
2152;34;"G";70;0,9;1;1;1;0,9;1900;"P";"ER 20D-2";1;867,675546412313
2153;34;"G";70;0,9;1;1;1;0,9;2000;"P";"ER 20D-2";1;915,962265662011
2315;34;"G";70;0,9;1;1;1;0,9;1300;"G";"G1206-3";1;866,919550979273
2334;34;"G";70;0,9;1;1;1;0,9;1300;"P";"G1206-3";1;866,919550979273
2353;34;"G";70;0,9125;1;1;1;0,9125;1400;"G";"G1206-4";1;919,706339316987
2368;34;"G";70;0,9125;1;1;1;0,9125;1400;"P";"G1206-4";1;919,706339316987
2403;34;"G";70;0,9;1;1;1;0,9;1500;"G";"G1700-2";1;872,044529079129
2404;34;"G";70;0,9;1;1;1;0,9;1600;"G";"G1700-2";1;927,918729751354
2407;34;"G";70;0,9;1;1;1;0,9;1500;"P";"G1700-2";1;872,044529079129
2408;34;"G";70;0,9;1;1;1;0,9;1600;"P";"G1700-2";1;927,918729751354
2425;34;"G";70;0,9;1;1;1;0,9;1900;"G";"G2000-1";1;874,938089157783
2440;34;"G";70;0,9;1;1;1;0,9;1900;"P";"G2000-1";1;874,938089157783
