"NAME";"COUNT";"MIN_BFQ";"MEDIAN_BFQ";"MAX_BFQ"
"G2";3771;1;1,02894200386692;1,24264443740639
"s90";2563;1;1,21607248644351;1,91414033147287
"G1";1609;1;1,11223785338987;1,35671991472122
"G3";713;1,00784424707973;1,17307432248142;1,39144866616127
