"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
244;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;2400;"G";30;"1116-1";1;601,827940919128
245;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2500;"G";30;"1116-1";1;609,293993073185
246;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2600;"G";30;"1116-1";1;616,982087577796
247;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2700;"G";30;"1116-1";1;624,908239936142
267;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;2400;"P";30;"1116-1";1;601,827940919128
268;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2500;"P";30;"1116-1";1;609,293993073185
269;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2600;"P";30;"1116-1";1;616,982087577796
270;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;2700;"P";30;"1116-1";1;624,908239936142
290;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2400;"G";40;"1116-1";1;601,827940919128
291;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2500;"G";40;"1116-1";1;609,293993073185
292;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2600;"G";40;"1116-1";1;616,982087577796
293;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2700;"G";40;"1116-1";1;624,908239936142
313;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2400;"P";40;"1116-1";1;601,827940919128
314;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2500;"P";40;"1116-1";1;609,293993073185
315;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2600;"P";40;"1116-1";1;616,982087577796
316;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;2700;"P";40;"1116-1";1;624,908239936142
598;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;1700;"G";30;"1144-1";1;612,971172926569
599;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1800;"G";30;"1144-1";1;624,738894959082
605;56;"G";90;0,959677419354839;1;1;0,959677419354839;0,919354838709677;1700;"P";30;"1144-1";1;612,971172926569
606;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1800;"P";30;"1144-1";1;624,738894959082
612;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;1700;"G";40;"1144-1";1;612,971172926569
613;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;1800;"G";40;"1144-1";1;624,738894959082
619;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;1700;"P";40;"1144-1";1;612,971172926569
620;56;"G";90;0,951612903225806;1;1;0,959677419354839;0,919354838709677;1800;"P";40;"1144-1";1;624,738894959082
865;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1500;"G";30;"1293-2";1;1004,91418127146
866;56;"G";90;0,983870967741935;1;1;0,959677419354839;0,943548387096774;1600;"G";30;"1293-2";1;921,334459946183
867;56;"G";90;0,983870967741935;1;1;0,959677419354839;0,943548387096774;1700;"G";30;"1293-2";1;943,177170402928
868;56;"G";90;0,991935483870968;1;1;0,959677419354839;0,951612903225806;1800;"G";30;"1293-2";1;1026,50193491488
869;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1500;"P";30;"1293-2";1;1004,91418127146
870;56;"G";90;0,983870967741935;1;1;0,959677419354839;0,943548387096774;1600;"P";30;"1293-2";1;921,334459946183
871;56;"G";90;0,983870967741935;1;1;0,959677419354839;0,943548387096774;1700;"P";30;"1293-2";1;943,177170402928
872;56;"G";90;0,991935483870968;1;1;0,959677419354839;0,951612903225806;1800;"P";30;"1293-2";1;1026,50193491488
873;56;"G";90;0,967741935483871;1;1;0,959677419354839;0,92741935483871;1500;"G";40;"1293-2";1;1004,91418127146
874;56;"G";90;0,983870967741935;1;1;0,959677419354839;0,943548387096774;1600;"G";40;"1293-2";1;921,334459946183
