"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
4554;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;2400;"G";30;"180-1";1;750,985958691341
4555;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2500;"G";30;"180-1";1;762,668243508505
4556;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2600;"G";30;"180-1";1;774,959683682961
4574;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;2400;"P";30;"180-1";1;750,985958691341
4575;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2500;"P";30;"180-1";1;762,668243508505
4576;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2600;"P";30;"180-1";1;774,959683682961
7134;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";30;"203-1";1;876,943780737615
7135;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";30;"203-1";1;886,482649070435
7136;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";30;"203-1";1;896,575111917635
7150;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";30;"203-1";1;876,943780737615
7151;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";30;"203-1";1;886,482649070435
7152;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";30;"203-1";1;896,575111917635
7166;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";40;"203-1";1;876,943780737615
7167;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";40;"203-1";1;886,482649070435
7168;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";40;"203-1";1;896,575111917635
7182;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";40;"203-1";1;876,943780737615
7183;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";40;"203-1";1;886,482649070435
7184;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";40;"203-1";1;896,575111917635
7198;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";50;"203-1";1;876,943780737615
7199;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";50;"203-1";1;886,482649070435
7200;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";50;"203-1";1;896,575111917635
7214;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";50;"203-1";1;876,943780737615
7215;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";50;"203-1";1;886,482649070435
7216;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";50;"203-1";1;896,575111917635
7230;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";60;"203-1";1;876,943780737615
7231;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";60;"203-1";1;886,482649070435
7232;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";60;"203-1";1;896,575111917635
7246;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";60;"203-1";1;876,943780737615
7247;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";60;"203-1";1;886,482649070435
7248;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";60;"203-1";1;896,575111917635
7262;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";70;"203-1";1;876,943780737615
7263;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";70;"203-1";1;886,482649070435
7264;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";70;"203-1";1;896,575111917635
7278;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";70;"203-1";1;876,943780737615
7279;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";70;"203-1";1;886,482649070435
7280;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";70;"203-1";1;896,575111917635
7294;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";80;"203-1";1;876,943780737615
7295;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";80;"203-1";1;886,482649070435
7296;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";80;"203-1";1;896,575111917635
7310;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";80;"203-1";1;876,943780737615
7311;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"P";80;"203-1";1;886,482649070435
7312;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"P";80;"203-1";1;896,575111917635
7326;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"G";90;"203-1";1;876,943780737615
7327;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1900;"G";90;"203-1";1;886,482649070435
7328;55;"G";90;1;0,971698113207547;1;0,915094339622642;0,905660377358491;2000;"G";90;"203-1";1;896,575111917635
7342;55;"G";90;0,990566037735849;0,971698113207547;1;0,915094339622642;0,905660377358491;1800;"P";90;"203-1";1;876,943780737615
