"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
246;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2600;"G";30;"1116-1";1;616,982087577796
247;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2700;"G";30;"1116-1";1;624,908239936142
269;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2600;"P";30;"1116-1";1;616,982087577796
270;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2700;"P";30;"1116-1";1;624,908239936142
867;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"G";30;"1293-2";1;943,177170402928
868;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"G";30;"1293-2";1;1026,50193491488
871;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"P";30;"1293-2";1;943,177170402928
872;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"P";30;"1293-2";1;1026,50193491488
875;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"G";40;"1293-2";1;943,177170402928
876;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"G";40;"1293-2";1;1026,50193491488
879;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"P";40;"1293-2";1;943,177170402928
880;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"P";40;"1293-2";1;1026,50193491488
883;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"G";50;"1293-2";1;943,177170402928
884;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"G";50;"1293-2";1;1026,50193491488
887;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"P";50;"1293-2";1;943,177170402928
888;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"P";50;"1293-2";1;1026,50193491488
891;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"G";60;"1293-2";1;943,177170402928
892;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"G";60;"1293-2";1;1026,50193491488
895;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"P";60;"1293-2";1;943,177170402928
896;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"P";60;"1293-2";1;1026,50193491488
899;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"G";70;"1293-2";1;943,177170402928
900;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"G";70;"1293-2";1;1026,50193491488
903;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1700;"P";70;"1293-2";1;943,177170402928
904;55;"G";90;1;0,924242424242424;1;0,939393939393939;0,909090909090909;1800;"P";70;"1293-2";1;1026,50193491488
921;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2200;"G";30;"139-1";1;696,263624890494
938;55;"G";90;0,984848484848485;0,924242424242424;1;0,939393939393939;0,909090909090909;2200;"P";30;"139-1";1;696,263624890494
