"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TOTALWEIGHT";"BREAKCLASS";"VMAX";"TFZ";"NUM_TFZ";"T10"
714;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"1265-1";1;745,664511623771
724;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"1265-1";1;745,664511623771
734;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";40;"1265-1";1;745,664511623771
744;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";40;"1265-1";1;745,664511623771
754;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";50;"1265-1";1;745,664511623771
764;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";50;"1265-1";1;745,664511623771
774;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";60;"1265-1";1;745,664511623771
784;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";60;"1265-1";1;745,664511623771
794;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";70;"1265-1";1;745,664511623771
804;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";70;"1265-1";1;745,664511623771
814;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";80;"1265-1";1;745,664511623771
824;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";80;"1265-1";1;745,664511623771
834;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";90;"1265-1";1;745,664511623771
844;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";90;"1265-1";1;745,664511623771
854;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";100;"1265-1";1;745,664511623771
864;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";100;"1265-1";1;745,664511623771
865;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";30;"1293-2";1;993,009419366702
866;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";30;"1293-2";1;907,048745660469
867;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";30;"1293-2";1;929,189075164833
868;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"1293-2";1;1014,59717301012
869;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"P";30;"1293-2";1;993,009419366702
870;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";30;"1293-2";1;907,048745660469
871;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";30;"1293-2";1;929,189075164833
872;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"1293-2";1;1014,59717301012
873;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";40;"1293-2";1;993,009419366702
874;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";40;"1293-2";1;907,048745660469
875;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";40;"1293-2";1;929,189075164833
876;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";40;"1293-2";1;1014,59717301012
877;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"P";40;"1293-2";1;993,009419366702
878;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";40;"1293-2";1;907,048745660469
879;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";40;"1293-2";1;929,189075164833
880;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";40;"1293-2";1;1014,59717301012
881;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";50;"1293-2";1;993,009419366702
882;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";50;"1293-2";1;907,048745660469
883;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";50;"1293-2";1;929,189075164833
884;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";50;"1293-2";1;1014,59717301012
885;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"P";50;"1293-2";1;993,009419366702
886;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";50;"1293-2";1;907,048745660469
887;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";50;"1293-2";1;929,189075164833
888;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";50;"1293-2";1;1014,59717301012
889;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";60;"1293-2";1;993,009419366702
890;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";60;"1293-2";1;907,048745660469
891;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";60;"1293-2";1;929,189075164833
892;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";60;"1293-2";1;1014,59717301012
893;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"P";60;"1293-2";1;993,009419366702
894;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";60;"1293-2";1;907,048745660469
895;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";60;"1293-2";1;929,189075164833
896;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";60;"1293-2";1;1014,59717301012
897;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"G";70;"1293-2";1;993,009419366702
898;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";70;"1293-2";1;907,048745660469
899;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";70;"1293-2";1;929,189075164833
900;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";70;"1293-2";1;1014,59717301012
901;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1500;"P";70;"1293-2";1;993,009419366702
902;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";70;"1293-2";1;907,048745660469
903;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";70;"1293-2";1;929,189075164833
904;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";70;"1293-2";1;1014,59717301012
917;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"139-1";1;625,143180982873
918;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"G";30;"139-1";1;635,979591465613
919;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"G";30;"139-1";1;647,412417381938
920;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"G";30;"139-1";1;659,531237533911
921;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"G";30;"139-1";1;672,454101080971
934;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"139-1";1;625,143180982873
935;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"P";30;"139-1";1;635,979591465613
936;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"P";30;"139-1";1;647,412417381938
937;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"P";30;"139-1";1;659,531237533911
938;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"P";30;"139-1";1;672,454101080971
1190;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"140-1";1;624,760178595852
1191;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"G";30;"140-1";1;635,578355887951
1192;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"G";30;"140-1";1;646,990739171677
1193;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"G";30;"140-1";1;659,086320677117
1194;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"G";30;"140-1";1;671,982281371775
1195;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"G";30;"140-1";1;685,839750883069
1196;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"G";30;"140-1";1;713,070889414411
1210;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"140-1";1;624,760178595852
1211;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"P";30;"140-1";1;635,578355887951
1212;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"P";30;"140-1";1;646,990739171677
1213;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"P";30;"140-1";1;659,086320677117
1214;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"P";30;"140-1";1;671,982281371775
1215;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"P";30;"140-1";1;685,839750883069
1216;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"P";30;"140-1";1;713,070889414411
1235;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"G";40;"140-1";1;685,839750883069
1236;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"G";40;"140-1";1;713,070889414411
1255;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"P";40;"140-1";1;685,839750883069
1256;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"P";40;"140-1";1;713,070889414411
1508;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";30;"142-1";1;616,909028317982
1520;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";30;"142-1";1;616,909028317982
1887;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"G";30;"145-2";1;636,644155655214
1910;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"P";30;"145-2";1;636,644155655214
2574;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"G";30;"151-1";1;617,058109039146
2575;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"G";30;"151-1";1;623,844872089465
2576;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"G";30;"151-1";1;630,843796067591
2577;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"G";30;"151-1";1;638,071032278822
2578;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"G";30;"151-1";1;645,545134126824
2579;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"G";30;"151-1";1;653,287636689013
2601;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"P";30;"151-1";1;617,058109039146
2602;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"P";30;"151-1";1;623,844872089465
2603;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"P";30;"151-1";1;630,843796067591
2604;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"P";30;"151-1";1;638,071032278822
2605;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"P";30;"151-1";1;645,545134126824
2606;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"P";30;"151-1";1;653,287636689013
3008;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"G";30;"152-2";1;628,482638051503
3009;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"G";30;"152-2";1;635,35266641902
3010;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"G";30;"152-2";1;642,403038442023
3011;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"G";30;"152-2";1;649,643677154279
3035;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"P";30;"152-2";1;628,482638051503
3036;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"P";30;"152-2";1;635,35266641902
3037;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"P";30;"152-2";1;642,403038442023
3038;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"P";30;"152-2";1;649,643677154279
3789;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"G";30;"155-1";1;622,779440332937
3790;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"G";30;"155-1";1;630,788415580463
3791;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"G";30;"155-1";1;639,196095513366
3792;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"G";30;"155-1";1;648,065364605258
3793;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"G";30;"155-1";1;657,481172623835
3794;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"G";30;"155-1";1;684,326584049462
3795;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"G";30;"155-1";1;690,9947693238
3796;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3200;"G";30;"155-1";1;697,904344615311
3817;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"P";30;"155-1";1;622,779440332937
3818;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"P";30;"155-1";1;630,788415580463
3819;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2700;"P";30;"155-1";1;639,196095513366
3820;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"P";30;"155-1";1;648,065364605258
3821;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2900;"P";30;"155-1";1;657,481172623835
3822;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3000;"P";30;"155-1";1;684,326584049462
3823;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"P";30;"155-1";1;690,9947693238
3824;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3200;"P";30;"155-1";1;697,904344615311
3851;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"G";40;"155-1";1;690,9947693238
3852;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3200;"G";40;"155-1";1;697,904344615311
3879;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3100;"P";40;"155-1";1;690,9947693238
3880;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;3200;"P";40;"155-1";1;697,904344615311
4547;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"G";30;"180-1";1;624,958714557773
4548;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"G";30;"180-1";1;636,0383339363
4549;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"G";30;"180-1";1;647,659813221683
4550;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"G";30;"180-1";1;659,887576224027
4551;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"G";30;"180-1";1;672,801624102459
4552;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"G";30;"180-1";1;686,50413472304
4553;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"G";30;"180-1";1;701,130640975191
4554;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"G";30;"180-1";1;730,152625358008
4555;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"G";30;"180-1";1;741,834910175172
4556;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"G";30;"180-1";1;754,126350349628
4567;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1700;"P";30;"180-1";1;624,958714557773
4568;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1800;"P";30;"180-1";1;636,0383339363
4569;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1900;"P";30;"180-1";1;647,659813221683
4570;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2000;"P";30;"180-1";1;659,887576224027
4571;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2100;"P";30;"180-1";1;672,801624102459
4572;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2200;"P";30;"180-1";1;686,50413472304
4573;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"P";30;"180-1";1;701,130640975191
4574;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"P";30;"180-1";1;730,152625358008
4575;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"P";30;"180-1";1;741,834910175172
4576;64;"P";80;1;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"P";30;"180-1";1;754,126350349628
4593;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"G";40;"180-1";1;701,130640975191
4594;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"G";40;"180-1";1;730,152625358008
4595;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"G";40;"180-1";1;741,834910175172
4596;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"G";40;"180-1";1;754,126350349628
4613;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2300;"P";40;"180-1";1;701,130640975191
4614;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2400;"P";40;"180-1";1;730,152625358008
4615;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2500;"P";40;"180-1";1;741,834910175172
4616;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2600;"P";40;"180-1";1;754,126350349628
4860;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"G";30;"181-2";1;636,15618104931
4864;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;1600;"P";30;"181-2";1;636,15618104931
5568;64;"P";80;0,983050847457627;0,949152542372881;0,966101694915254;1;0,915254237288136;2800;"G";30;"185-2";1;631,324114463158
