"";"G8";"s90"
"0:00";1;0
"2:00";0;0
"4:00";1;0
"6:00";0;1
"8:00";2;1
"10:00";2;0
"12:00";3;0
"14:00";1;0
"16:00";0;1
"18:00";3;1
"20:00";0;1
"22:00";1;0
"24:00";2;0
"26:00";1;0
"28:00";1;0
"30:00";2;0
"32:00";0;1
"34:00";0;1
"36:00";0;0
"38:00";1;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
