"";"G3";"s90"
"0:00";1;0
"2:00";3;0
"4:00";4;1
"6:00";6;0
"8:00";7;0
"10:00";3;2
"12:00";3;3
"14:00";6;2
"16:00";6;0
"18:00";7;1
"20:00";9;0
"22:00";13;1
"24:00";19;3
"26:00";10;0
"28:00";5;0
"30:00";2;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
