"";"G5";"s90"
"0:00";0;0
"2:00";0;1
"4:00";1;1
"6:00";1;3
"8:00";0;1
"10:00";3;0
"12:00";0;1
"14:00";3;1
"16:00";1;0
"18:00";3;1
"20:00";6;1
"22:00";4;0
"24:00";1;1
"26:00";3;0
"28:00";1;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
