"";"G3";"s90"
"0:00";0;0
"2:00";0;3
"4:00";0;0
"6:00";2;0
"8:00";2;2
"10:00";1;2
"12:00";6;1
"14:00";1;2
"16:00";1;2
"18:00";0;2
"20:00";1;3
"22:00";2;2
"24:00";1;0
"26:00";2;0
"28:00";3;0
"30:00";2;0
"32:00";1;0
"34:00";4;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
