"";"G8";"s90"
"0:00";0;0
"2:00";0;1
"4:00";0;0
"6:00";1;0
"8:00";0;1
"10:00";1;0
"12:00";2;1
"14:00";1;0
"16:00";2;1
"18:00";2;0
"20:00";6;0
"22:00";3;3
"24:00";4;1
"26:00";9;1
"28:00";4;0
"30:00";3;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
