"";"G3";"s90"
"0:00";0;0
"2:00";0;0
"4:00";2;0
"6:00";2;0
"8:00";0;0
"10:00";1;0
"12:00";4;1
"14:00";3;0
"16:00";0;0
"18:00";3;0
"20:00";2;2
"22:00";2;1
"24:00";2;0
"26:00";6;0
"28:00";5;2
"30:00";3;2
"32:00";4;0
"34:00";0;0
"36:00";1;0
"38:00";0;1
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
