"";"G6";"s90"
"0:00";0;0
"2:00";1;1
"4:00";3;1
"6:00";4;0
"8:00";6;1
"10:00";5;3
"12:00";4;1
"14:00";4;4
"16:00";1;2
"18:00";3;2
"20:00";9;1
"22:00";8;2
"24:00";10;4
"26:00";8;1
"28:00";7;1
"30:00";1;2
"32:00";8;2
"34:00";1;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
