"";"G1";"s90"
"0:00";4;4
"2:00";4;1
"4:00";2;5
"6:00";2;4
"8:00";6;5
"10:00";3;4
"12:00";2;3
"14:00";4;2
"16:00";5;2
"18:00";4;2
"20:00";5;5
"22:00";5;3
"24:00";4;2
"26:00";0;1
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
