"";"G3";"s90"
"0:00";0;0
"2:00";1;0
"4:00";0;0
"6:00";5;0
"8:00";5;1
"10:00";10;2
"12:00";11;0
"14:00";8;0
"16:00";3;0
"18:00";5;1
"20:00";3;0
"22:00";3;1
"24:00";4;0
"26:00";4;2
"28:00";3;3
"30:00";3;1
"32:00";1;0
"34:00";0;0
"36:00";0;0
"38:00";1;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
