"";"G9";"s90"
"0:00";0;0
"2:00";2;0
"4:00";4;3
"6:00";4;1
"8:00";2;3
"10:00";3;4
"12:00";3;2
"14:00";2;2
"16:00";3;1
"18:00";4;2
"20:00";8;1
"22:00";5;6
"24:00";4;5
"26:00";2;0
"28:00";1;1
"30:00";0;1
"32:00";1;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
