"";"G5";"s90"
"0:00";0;0
"2:00";1;1
"4:00";1;1
"6:00";0;0
"8:00";0;1
"10:00";4;0
"12:00";1;0
"14:00";4;1
"16:00";2;0
"18:00";4;0
"20:00";1;1
"22:00";1;1
"24:00";4;0
"26:00";5;3
"28:00";5;0
"30:00";0;1
"32:00";1;0
"34:00";1;0
"36:00";1;0
"38:00";1;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
