"";"G4";"s90"
"0:00";2;0
"2:00";3;3
"4:00";1;0
"6:00";4;2
"8:00";4;0
"10:00";0;0
"12:00";0;1
"14:00";1;2
"16:00";1;3
"18:00";0;3
"20:00";6;2
"22:00";4;2
"24:00";2;0
"26:00";2;0
"28:00";3;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
