"";"G3";"s90"
"0:00";0;0
"2:00";2;2
"4:00";2;2
"6:00";1;1
"8:00";3;1
"10:00";0;1
"12:00";1;1
"14:00";0;0
"16:00";2;2
"18:00";3;1
"20:00";3;1
"22:00";4;0
"24:00";1;5
"26:00";1;3
"28:00";0;1
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
