"";"G9";"s90"
"0:00";0;1
"2:00";1;3
"4:00";1;1
"6:00";0;1
"8:00";1;0
"10:00";0;1
"12:00";1;1
"14:00";2;0
"16:00";3;1
"18:00";2;5
"20:00";1;3
"22:00";0;1
"24:00";0;0
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
