"";"G4";"s90"
"0:00";2;0
"2:00";2;6
"4:00";3;1
"6:00";1;0
"8:00";3;0
"10:00";4;3
"12:00";3;1
"14:00";4;0
"16:00";3;1
"18:00";2;0
"20:00";1;1
"22:00";5;0
"24:00";1;1
"26:00";0;0
"28:00";0;0
"30:00";0;0
"32:00";0;0
"34:00";0;0
"36:00";0;0
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
