"";"G8";"s90"
"0:00";1;1
"2:00";1;1
"4:00";0;2
"6:00";1;1
"8:00";4;1
"10:00";3;2
"12:00";6;5
"14:00";3;4
"16:00";2;2
"18:00";3;2
"20:00";4;3
"22:00";1;3
"24:00";5;2
"26:00";1;3
"28:00";6;2
"30:00";2;0
"32:00";2;0
"34:00";2;1
"36:00";0;1
"38:00";0;0
"40:00";0;0
"42:00";0;0
"44:00";0;0
"46:00";0;0
"48:00";0;0
